# x_m, y_m, v_mps
-1.675,-0.382,5.929
-1.580,-0.331,5.907
-1.483,-0.281,5.890
-1.385,-0.233,5.877
-1.286,-0.186,5.870
-1.186,-0.141,5.867
-1.083,-0.099,5.866
-0.980,-0.058,5.864
-0.874,-0.020,5.863
-0.768,0.015,5.861
-0.659,0.048,5.860
-0.550,0.077,5.858
-0.438,0.104,5.857
-0.326,0.127,5.855
-0.212,0.147,5.854
