# x_m, y_m, v_mps
-8.464,2.660,4.307
-8.469,2.552,4.317
-8.470,2.445,4.330
-8.468,2.338,4.343
-8.461,2.231,4.358
-8.451,2.124,4.374
-8.436,2.018,4.392
-8.418,1.913,4.411
-8.397,1.808,4.431
-8.372,1.705,4.452
-8.343,1.602,4.474
-8.311,1.500,4.498
-8.276,1.400,4.522
-8.237,1.301,4.546
-8.195,1.203,4.572
-8.149,1.106,4.597
-8.101,1.011,4.623
-8.049,0.918,4.650
-7.994,0.827,4.677
-7.937,0.737,4.704
-7.876,0.650,4.731
-7.813,0.564,4.759
-7.746,0.481,4.787
-7.677,0.400,4.815
-7.605,0.321,4.843
-7.531,0.244,4.872
-7.453,0.171,4.901
-7.374,0.100,4.929
-7.293,0.032,4.958
-7.210,-0.034,4.988
-7.125,-0.096,5.017
-7.039,-0.157,5.047
-6.951,-0.215,5.078
-6.861,-0.271,5.109
-6.770,-0.324,5.141
-6.678,-0.374,5.173
-6.585,-0.422,5.206
-6.491,-0.468,5.239
-6.396,-0.511,5.273
-6.300,-0.552,5.308
-6.203,-0.591,5.344
-6.106,-0.628,5.381
-6.008,-0.663,5.418
-5.910,-0.696,5.456
-5.811,-0.727,5.495
-5.712,-0.756,5.535
-5.612,-0.784,5.576
-5.512,-0.809,5.618
-5.411,-0.833,5.660
-5.311,-0.855,5.704
-5.210,-0.876,5.749
-5.109,-0.895,5.795
-5.007,-0.912,5.842
-4.906,-0.928,5.890
-4.804,-0.942,5.938
-4.702,-0.955,5.988
-4.600,-0.967,6.038
-4.498,-0.977,6.089
-4.397,-0.986,6.141
-4.295,-0.994,6.193
-4.193,-1.001,6.246
-4.091,-1.006,6.299
-3.988,-1.010,6.353
-3.886,-1.013,6.407
-3.784,-1.015,6.462
-3.682,-1.016,6.516
-3.581,-1.016,6.571
