# x_m, y_m, v_mps
-1.462,3.498,6.254
-1.579,3.455,6.252
-1.697,3.418,6.251
-1.815,3.387,6.249
-1.933,3.361,6.247
-2.050,3.340,6.248
-2.167,3.324,6.255
-2.283,3.312,6.268
-2.398,3.304,6.289
-2.512,3.300,6.317
-2.624,3.299,6.352
-2.736,3.300,6.397
-2.846,3.304,6.450
-2.955,3.310,6.509
-3.062,3.317,6.433
-3.168,3.326,6.338
-3.272,3.336,6.223
-3.376,3.347,6.086
-3.477,3.359,5.927
-3.578,3.371,5.744
-3.677,3.383,5.556
-3.775,3.394,5.379
-3.871,3.405,5.213
-3.966,3.415,5.056
-4.060,3.425,4.913
-4.153,3.433,4.785
-4.245,3.439,4.672
-4.335,3.444,4.574
-4.424,3.447,4.490
-4.512,3.448,4.413
-4.599,3.447,4.342
-4.684,3.444,4.278
-4.767,3.438,4.220
-4.850,3.429,4.168
-4.930,3.418,4.121
-5.008,3.404,4.079
-5.085,3.387,4.042
-5.159,3.366,4.010
-5.231,3.343,3.983
-5.300,3.317,3.960
-5.365,3.288,3.943
-5.428,3.256,3.930
-5.488,3.221,3.922
-5.544,3.183,3.918
-5.597,3.142,3.918
-5.647,3.098,3.917
-5.694,3.050,3.916
-5.739,2.998,3.916
-5.781,2.943,3.915
-5.821,2.885,3.914
-5.858,2.823,3.914
-5.892,2.759,3.913
-5.923,2.692,3.913
-5.950,2.623,3.912
-5.974,2.552,3.911
-5.995,2.479,3.911
-6.013,2.405,3.910
-6.027,2.329,3.909
-6.038,2.253,3.909
-6.045,2.175,3.908
-6.050,2.097,3.907
-6.051,2.018,3.907
-6.048,1.939,3.906
-6.043,1.859,3.905
-6.034,1.779,3.904
-6.022,1.700,3.904
-6.007,1.620,3.909
-5.989,1.540,3.918
-5.968,1.461,3.930
-5.944,1.382,3.945
-5.918,1.303,3.962
-5.889,1.225,3.982
-5.857,1.148,4.002
-5.822,1.071,4.024
-5.785,0.995,4.046
-5.745,0.920,4.068
-5.704,0.847,4.090
-5.660,0.774,4.111
-5.614,0.703,4.132
-5.566,0.634,4.152
-5.516,0.566,4.170
-5.464,0.500,4.188
-5.409,0.435,4.205
-5.353,0.372,4.222
-5.295,0.311,4.237
-5.235,0.252,4.252
-5.174,0.195,4.267
-5.110,0.139,4.281
-5.045,0.086,4.295
-4.979,0.035,4.308
-4.911,-0.014,4.321
-4.841,-0.061,4.334
-4.770,-0.105,4.347
-4.698,-0.147,4.360
-4.625,-0.186,4.373
-4.550,-0.224,4.387
-4.475,-0.258,4.401
-4.398,-0.290,4.415
-4.321,-0.319,4.429
-4.243,-0.345,4.444
-4.165,-0.369,4.459
-4.086,-0.389,4.475
-4.006,-0.407,4.492
-3.926,-0.422,4.510
-3.844,-0.434,4.529
-3.762,-0.443,4.551
-3.678,-0.450,4.576
-3.594,-0.454,4.604
-3.509,-0.456,4.635
-3.424,-0.455,4.669
-3.338,-0.451,4.706
-3.252,-0.446,4.747
-3.165,-0.438,4.791
-3.078,-0.427,4.839
-2.991,-0.415,4.890
-2.904,-0.401,4.945
-2.816,-0.384,5.004
-2.729,-0.366,5.067
-2.641,-0.346,5.131
-2.553,-0.323,5.197
-2.466,-0.300,5.263
-2.378,-0.274,5.331
-2.290,-0.247,5.401
-2.203,-0.219,5.472
-2.115,-0.189,5.546
-2.027,-0.158,5.621
-1.939,-0.125,5.698
-1.851,-0.092,5.777
-1.763,-0.057,5.858
-1.675,-0.021,5.940
-1.587,0.016,6.024
-1.499,0.053,6.110
-1.411,0.092,6.197
-1.323,0.131,6.286
-1.234,0.171,6.376
-1.145,0.211,6.467
-1.056,0.252,6.559
-0.967,0.294,6.651
-0.877,0.336,6.744
-0.787,0.378,6.837
-0.697,0.420,6.930
-0.607,0.463,7.000
-0.516,0.505,7.000
-0.426,0.547,7.000
-0.336,0.590,7.000
-0.246,0.632,7.000
-0.155,0.674,7.000
