# x_m, y_m, v_mps
-6.043,1.859,4.220
-6.034,1.779,4.221
-6.022,1.700,4.226
-6.007,1.620,4.235
-5.989,1.540,4.247
-5.968,1.461,4.262
-5.944,1.382,4.281
-5.918,1.303,4.301
-5.889,1.225,4.322
-5.857,1.148,4.345
-5.822,1.071,4.369
-5.785,0.995,4.393
-5.745,0.920,4.417
-5.704,0.847,4.440
-5.660,0.774,4.463
-5.614,0.703,4.485
-5.566,0.634,4.507
-5.516,0.566,4.527
-5.464,0.500,4.548
-5.409,0.435,4.570
-5.353,0.372,4.591
-5.295,0.311,4.613
-5.235,0.252,4.635
-5.174,0.195,4.657
-5.110,0.139,4.680
-5.045,0.086,4.702
-4.979,0.035,4.725
-4.911,-0.014,4.747
-4.841,-0.061,4.770
-4.770,-0.105,4.793
-4.698,-0.147,4.817
-4.625,-0.186,4.841
-4.550,-0.224,4.865
-4.475,-0.258,4.890
-4.398,-0.290,4.916
-4.321,-0.319,4.942
-4.243,-0.345,4.969
-4.165,-0.369,4.997
-4.086,-0.389,5.026
-4.006,-0.407,5.055
-3.926,-0.422,5.085
-3.844,-0.434,5.115
-3.762,-0.443,5.147
-3.678,-0.450,5.179
-3.594,-0.454,5.212
-3.509,-0.456,5.247
-3.424,-0.455,5.283
-3.338,-0.451,5.321
-3.252,-0.446,5.361
-3.165,-0.438,5.402
-3.078,-0.427,5.446
-2.991,-0.415,5.491
-2.904,-0.401,5.538
-2.816,-0.384,5.588
-2.729,-0.366,5.641
-2.641,-0.346,5.695
-2.553,-0.323,5.752
-2.466,-0.300,5.812
-2.378,-0.274,5.875
-2.290,-0.247,5.940
-2.203,-0.219,6.008
-2.115,-0.189,6.078
-2.027,-0.158,6.152
-1.939,-0.125,6.227
-1.851,-0.092,6.306
-1.763,-0.057,6.386
-1.675,-0.021,6.469
-1.587,0.016,6.554
-1.499,0.053,6.641
-1.411,0.092,6.730
-1.323,0.131,6.821
-1.234,0.171,6.913
-1.145,0.211,7.004
-1.056,0.252,7.094
-0.967,0.294,7.184
-0.877,0.336,7.272
-0.787,0.378,7.359
-0.697,0.420,7.446
-0.607,0.463,7.531
-0.516,0.505,7.615
-0.426,0.547,7.697
-0.336,0.590,7.779
-0.246,0.632,7.859
-0.155,0.674,7.938
