# x_m, y_m, v_mps
-6.089,4.114,4.571
-6.182,4.122,4.518
-6.275,4.127,4.469
-6.368,4.128,4.425
-6.460,4.126,4.386
-6.552,4.121,4.351
-6.642,4.112,4.319
-6.732,4.099,4.291
-6.820,4.081,4.267
-6.906,4.059,4.245
-6.991,4.033,4.227
-7.073,4.002,4.211
-7.153,3.967,4.197
-7.229,3.926,4.186
-7.303,3.881,4.177
-7.373,3.831,4.169
-7.439,3.776,4.164
-7.502,3.717,4.159
-7.561,3.653,4.156
-7.616,3.585,4.153
-7.666,3.514,4.152
-7.713,3.439,4.151
-7.756,3.362,4.150
-7.794,3.281,4.150
-7.828,3.199,4.149
-7.857,3.115,4.148
-7.883,3.028,4.148
-7.904,2.941,4.149
-7.922,2.851,4.151
-7.935,2.761,4.155
-7.944,2.671,4.160
-7.950,2.579,4.166
-7.952,2.487,4.174
-7.951,2.395,4.184
-7.946,2.302,4.196
-7.938,2.210,4.210
-7.926,2.118,4.226
-7.911,2.027,4.244
-7.893,1.936,4.263
-7.872,1.845,4.285
-7.848,1.755,4.308
-7.820,1.666,4.332
-7.790,1.578,4.358
-7.756,1.492,4.386
-7.720,1.406,4.415
-7.681,1.321,4.444
-7.639,1.238,4.475
-7.594,1.156,4.507
-7.547,1.076,4.539
-7.497,0.997,4.572
-7.444,0.920,4.605
-7.389,0.845,4.639
-7.331,0.772,4.673
-7.271,0.701,4.707
-7.209,0.632,4.741
-7.144,0.566,4.776
-7.077,0.501,4.811
-7.008,0.438,4.846
-6.936,0.378,4.882
-6.862,0.319,4.918
-6.787,0.262,4.955
-6.710,0.208,4.991
-6.632,0.156,5.028
-6.552,0.106,5.065
-6.471,0.058,5.102
-6.388,0.012,5.141
-6.304,-0.032,5.179
-6.218,-0.074,5.218
-6.132,-0.114,5.258
-6.044,-0.152,5.298
-5.956,-0.189,5.340
-5.866,-0.223,5.381
-5.776,-0.256,5.424
-5.685,-0.287,5.467
-5.594,-0.317,5.511
-5.502,-0.345,5.556
-5.409,-0.371,5.602
-5.316,-0.396,5.649
-5.222,-0.419,5.697
-5.128,-0.441,5.746
-5.033,-0.461,5.795
-4.938,-0.480,5.846
-4.843,-0.497,5.897
-4.747,-0.513,5.949
-4.651,-0.527,6.002
-4.555,-0.541,6.056
-4.459,-0.552,6.110
-4.362,-0.563,6.165
-4.265,-0.573,6.220
-4.168,-0.581,6.275
-4.071,-0.588,6.331
-3.974,-0.594,6.387
-3.876,-0.598,6.443
-3.779,-0.602,6.499
-3.681,-0.605,6.555
-3.584,-0.606,6.611
