# x_m, y_m, v_mps
-4.941,4.266,5.826
-5.038,4.295,5.709
-5.135,4.323,5.599
-5.234,4.350,5.496
-5.332,4.376,5.400
-5.432,4.401,5.310
-5.533,4.425,5.227
-5.634,4.447,5.150
-5.736,4.467,5.079
-5.840,4.484,5.014
-5.944,4.499,4.954
-6.049,4.512,4.899
-6.154,4.521,4.849
-6.261,4.526,4.804
-6.368,4.528,4.764
-6.475,4.526,4.727
-6.583,4.520,4.694
-6.691,4.509,4.666
-6.799,4.493,4.640
-6.907,4.472,4.618
-7.014,4.445,4.599
-7.120,4.412,4.582
-7.225,4.372,4.568
-7.328,4.326,4.556
-7.428,4.274,4.547
-7.525,4.214,4.540
-7.617,4.148,4.534
-7.704,4.075,4.530
-7.787,3.997,4.527
-7.863,3.914,4.525
-7.934,3.827,4.523
-7.999,3.736,4.522
-8.058,3.641,4.522
-8.112,3.544,4.521
-8.159,3.444,4.520
-8.202,3.341,4.520
-8.238,3.237,4.521
-8.269,3.132,4.523
-8.295,3.026,4.526
-8.316,2.919,4.531
-8.332,2.811,4.537
-8.343,2.704,4.544
-8.350,2.596,4.553
-8.352,2.488,4.564
-8.351,2.381,4.576
-8.345,2.274,4.589
-8.336,2.167,4.604
-8.322,2.061,4.621
-8.305,1.956,4.639
-8.284,1.851,4.658
-8.260,1.747,4.679
-8.232,1.644,4.701
-8.200,1.542,4.724
-8.166,1.441,4.749
-8.127,1.342,4.774
-8.086,1.244,4.801
-8.041,1.147,4.828
-7.993,1.052,4.857
-7.942,0.958,4.885
-7.888,0.867,4.915
-7.831,0.777,4.945
-7.770,0.689,4.975
-7.707,0.603,5.006
-7.641,0.519,5.037
-7.572,0.438,5.069
-7.501,0.359,5.101
-7.426,0.282,5.133
-7.350,0.208,5.165
-7.271,0.137,5.197
-7.190,0.069,5.230
-7.108,0.003,5.263
-7.023,-0.061,5.296
-6.937,-0.122,5.330
-6.849,-0.180,5.364
-6.759,-0.236,5.399
-6.669,-0.290,5.434
-6.577,-0.340,5.469
-6.484,-0.389,5.505
-6.390,-0.435,5.542
-6.296,-0.479,5.579
-6.200,-0.520,5.618
-6.104,-0.560,5.656
-6.007,-0.598,5.696
-5.910,-0.633,5.736
-5.812,-0.667,5.777
-5.713,-0.699,5.819
-5.614,-0.729,5.862
-5.515,-0.757,5.906
-5.415,-0.783,5.951
-5.315,-0.808,5.997
-5.214,-0.831,6.043
-5.114,-0.853,6.091
-5.013,-0.873,6.140
-4.911,-0.891,6.189
-4.810,-0.908,6.239
-4.709,-0.923,6.290
-4.607,-0.937,6.342
-4.505,-0.950,6.395
-4.403,-0.961,6.448
-4.301,-0.971,6.501
-4.199,-0.980,6.555
-4.097,-0.987,6.609
-3.995,-0.993,6.664
-3.893,-0.998,6.719
-3.791,-1.002,6.774
-3.689,-1.004,6.829
-3.587,-1.006,6.884
