# x_m, y_m, v_mps
-5.059,-3.383,4.851
-4.945,-3.361,4.866
-4.832,-3.336,4.884
-4.721,-3.307,4.904
-4.612,-3.275,4.927
-4.504,-3.240,4.954
-4.398,-3.203,4.983
-4.294,-3.162,5.015
-4.191,-3.120,5.050
-4.090,-3.075,5.088
-3.990,-3.028,5.129
-3.892,-2.979,5.173
-3.795,-2.929,5.220
-3.700,-2.877,5.270
-3.606,-2.824,5.323
-3.514,-2.770,5.380
-3.423,-2.714,5.440
-3.333,-2.658,5.505
-3.245,-2.601,5.573
-3.157,-2.543,5.645
-3.071,-2.484,5.722
-2.986,-2.426,5.804
-2.901,-2.367,5.890
-2.818,-2.307,5.982
-2.735,-2.248,6.078
-2.653,-2.188,6.181
-2.571,-2.129,6.290
-2.490,-2.070,6.406
-2.409,-2.011,6.488
-2.329,-1.952,6.357
-2.249,-1.894,6.235
-2.170,-1.836,6.121
-2.090,-1.779,6.015
-2.011,-1.723,5.916
-1.932,-1.667,5.823
-1.853,-1.613,5.737
-1.774,-1.559,5.657
-1.695,-1.506,5.582
-1.615,-1.454,5.514
-1.536,-1.403,5.451
-1.456,-1.354,5.394
-1.376,-1.306,5.343
-1.296,-1.259,5.296
-1.216,-1.214,5.255
-1.135,-1.170,5.219
-1.054,-1.129,5.188
-0.973,-1.088,5.161
-0.892,-1.050,5.139
-0.810,-1.014,5.122
-0.728,-0.980,5.109
-0.646,-0.948,5.100
-0.563,-0.918,5.095
-0.481,-0.891,5.093
-0.398,-0.866,5.092
-0.315,-0.843,5.091
-0.232,-0.823,5.090
-0.149,-0.806,5.089
-0.067,-0.792,5.088
