# x_m, y_m, v_mps
2.224,2.515,5.037
2.225,2.572,5.036
2.226,2.630,5.035
2.226,2.687,5.035
2.225,2.744,5.034
2.222,2.801,5.033
2.219,2.858,5.033
2.216,2.915,5.032
2.211,2.972,5.031
2.205,3.029,5.031
2.198,3.086,5.030
2.191,3.143,5.029
2.182,3.200,5.029
2.172,3.256,5.028
2.162,3.313,5.028
2.151,3.369,5.027
2.138,3.425,5.026
2.125,3.481,5.026
2.111,3.537,5.025
2.096,3.592,5.024
2.080,3.647,5.024
2.063,3.702,5.023
2.045,3.757,5.022
2.026,3.812,5.022
2.006,3.866,5.021
1.986,3.920,5.020
1.964,3.973,5.020
1.941,4.027,5.019
1.918,4.080,5.019
1.893,4.132,5.018
1.868,4.184,5.017
1.841,4.236,5.017
1.814,4.287,5.016
1.785,4.338,5.015
1.756,4.388,5.015
1.726,4.438,5.014
1.694,4.488,5.013
1.662,4.536,5.013
1.629,4.585,5.012
1.595,4.632,5.011
1.559,4.679,5.011
1.523,4.726,5.010
1.486,4.772,5.009
1.448,4.817,5.009
1.409,4.861,5.008
1.369,4.905,5.007
1.328,4.948,5.007
1.286,4.990,5.006
1.243,5.031,5.005
1.199,5.071,5.005
1.154,5.111,5.004
1.109,5.150,5.003
1.062,5.187,5.003
1.014,5.224,5.002
0.966,5.260,5.001
0.916,5.294,5.001
0.866,5.328,5.000
0.814,5.361,4.999
0.762,5.392,4.999
0.709,5.422,4.998
0.654,5.451,4.997
0.599,5.478,4.997
0.543,5.504,4.996
0.486,5.529,4.995
0.429,5.552,4.995
0.370,5.574,4.994
0.311,5.595,4.993
0.251,5.613,4.992
0.189,5.630,4.992
0.128,5.645,4.991
0.065,5.658,4.990
0.002,5.670,4.990
-0.061,5.679,4.989
-0.125,5.687,4.988
-0.188,5.692,4.987
-0.252,5.695,4.987
-0.314,5.697,4.986
-0.377,5.697,4.985
-0.439,5.695,4.985
-0.500,5.692,4.984
-0.562,5.687,4.983
-0.622,5.680,4.983
-0.683,5.672,4.982
-0.743,5.663,4.981
-0.802,5.652,4.981
-0.861,5.640,4.980
-0.919,5.626,4.979
-0.977,5.612,4.979
-1.035,5.596,4.978
-1.091,5.579,4.977
-1.148,5.561,4.977
-1.203,5.542,4.976
-1.259,5.522,4.975
-1.313,5.501,4.975
-1.367,5.480,4.974
-1.421,5.457,4.973
-1.474,5.433,4.973
-1.526,5.408,4.972
-1.577,5.383,4.971
-1.628,5.357,4.971
-1.679,5.330,4.972
-1.729,5.302,4.974
-1.778,5.274,4.979
-1.827,5.245,4.985
-1.875,5.216,4.993
-1.922,5.186,5.002
-1.969,5.155,5.014
-2.015,5.124,5.026
-2.061,5.093,5.040
-2.107,5.061,5.056
-2.151,5.028,5.073
-2.195,4.996,5.092
-2.239,4.963,5.112
-2.282,4.929,5.134
-2.325,4.895,5.157
-2.367,4.861,5.182
-2.409,4.827,5.208
-2.450,4.792,5.236
-2.491,4.757,5.266
-2.532,4.722,5.297
-2.572,4.686,5.329
-2.611,4.651,5.364
-2.651,4.615,5.400
-2.689,4.580,5.438
-2.728,4.544,5.478
-2.766,4.508,5.519
-2.804,4.472,5.563
-2.841,4.436,5.608
-2.878,4.400,5.655
-2.915,4.364,5.702
-2.952,4.328,5.747
-2.988,4.292,5.792
-3.025,4.256,5.837
-3.060,4.220,5.880
-3.096,4.184,5.924
-3.132,4.149,5.966
-3.167,4.113,6.008
-3.202,4.078,6.050
-3.237,4.043,6.066
-3.272,4.008,6.012
-3.307,3.973,5.962
-3.342,3.939,5.914
-3.377,3.904,5.870
-3.411,3.870,5.829
-3.446,3.837,5.791
-3.480,3.803,5.755
-3.515,3.770,5.723
-3.549,3.738,5.693
-3.584,3.705,5.666
-3.618,3.673,5.642
-3.653,3.642,5.621
-3.688,3.610,5.602
-3.722,3.580,5.586
-3.757,3.549,5.572
-3.792,3.519,5.561
-3.827,3.490,5.553
-3.862,3.461,5.547
-3.898,3.432,5.544
-3.933,3.404,5.543
-3.968,3.377,5.542
-4.004,3.350,5.542
-4.040,3.323,5.541
-4.076,3.298,5.541
-4.112,3.272,5.540
-4.148,3.248,5.540
-4.185,3.224,5.539
-4.221,3.200,5.539
-4.258,3.178,5.538
-4.295,3.156,5.538
-4.332,3.135,5.537
-4.369,3.114,5.537
-4.406,3.094,5.536
-4.444,3.075,5.536
-4.481,3.057,5.535
-4.519,3.039,5.535
-4.557,3.023,5.534
-4.595,3.007,5.533
-4.633,2.991,5.533
-4.671,2.977,5.532
-4.710,2.964,5.532
-4.748,2.951,5.531
-4.787,2.940,5.531
-4.826,2.929,5.530
-4.865,2.919,5.530
-4.904,2.910,5.530
-4.943,2.901,5.529
-4.983,2.894,5.529
-5.024,2.887,5.528
-5.065,2.881,5.527
-5.106,2.876,5.527
-5.147,2.871,5.526
-5.189,2.867,5.526
-5.231,2.864,5.525
-5.273,2.862,5.525
-5.316,2.860,5.524
-5.359,2.859,5.524
-5.402,2.859,5.523
-5.445,2.859,5.523
-5.489,2.860,5.522
-5.533,2.862,5.522
-5.577,2.864,5.521
-5.621,2.867,5.521
-5.665,2.870,5.520
-5.710,2.874,5.520
-5.755,2.878,5.519
-5.800,2.883,5.521
-5.845,2.888,5.525
-5.890,2.894,5.532
-5.935,2.901,5.542
-5.981,2.907,5.554
-6.027,2.914,5.570
-6.072,2.922,5.587
-6.118,2.930,5.608
-6.165,2.938,5.631
-6.211,2.947,5.658
-6.258,2.956,5.687
-6.304,2.965,5.719
-6.351,2.975,5.754
-6.398,2.985,5.793
-6.445,2.995,5.834
-6.493,3.005,5.876
-6.540,3.015,5.918
-6.588,3.026,5.960
-6.636,3.037,6.001
-6.684,3.048,6.042
-6.733,3.059,5.983
-6.781,3.070,5.917
-6.830,3.081,5.853
-6.879,3.092,5.792
-6.928,3.103,5.735
-6.978,3.114,5.679
-7.028,3.125,5.627
-7.078,3.136,5.576
-7.128,3.147,5.528
-7.179,3.158,5.483
-7.230,3.169,5.439
-7.281,3.179,5.398
-7.332,3.189,5.358
-7.384,3.199,5.321
-7.436,3.209,5.285
-7.488,3.218,5.252
-7.541,3.227,5.220
-7.594,3.236,5.190
-7.647,3.244,5.161
-7.700,3.252,5.135
-7.754,3.259,5.110
-7.808,3.266,5.086
-7.863,3.272,5.065
-7.917,3.278,5.045
-7.972,3.283,5.027
-8.028,3.288,5.010
-8.083,3.292,4.995
-8.139,3.295,4.982
-8.195,3.297,4.971
-8.252,3.299,4.962
-8.308,3.299,4.954
-8.365,3.299,4.949
-8.423,3.298,4.945
-8.480,3.296,4.944
-8.538,3.293,4.943
-8.595,3.289,4.942
-8.653,3.284,4.942
-8.712,3.278,4.941
-8.770,3.271,4.941
-8.828,3.262,4.940
-8.887,3.253,4.939
-8.946,3.242,4.939
-9.004,3.229,4.938
-9.063,3.216,4.937
-9.122,3.200,4.937
-9.180,3.184,4.936
-9.238,3.166,4.935
-9.297,3.146,4.935
-9.355,3.124,4.934
-9.412,3.101,4.933
-9.470,3.077,4.932
-9.527,3.050,4.932
-9.583,3.022,4.931
-9.639,2.992,4.930
-9.694,2.960,4.930
-9.749,2.926,4.929
-9.802,2.891,4.928
-9.855,2.854,4.928
-9.906,2.814,4.927
-9.956,2.774,4.926
-10.005,2.732,4.925
-10.052,2.688,4.925
-10.097,2.643,4.924
-10.141,2.597,4.923
-10.184,2.550,4.923
-10.225,2.501,4.922
-10.264,2.452,4.921
-10.302,2.402,4.921
-10.338,2.351,4.920
-10.372,2.299,4.919
-10.405,2.246,4.919
-10.437,2.193,4.918
-10.467,2.139,4.917
-10.496,2.084,4.916
-10.523,2.029,4.916
-10.548,1.973,4.915
-10.572,1.917,4.914
-10.595,1.860,4.914
-10.616,1.803,4.913
-10.636,1.746,4.912
-10.654,1.688,4.912
-10.671,1.630,4.911
-10.687,1.572,4.910
-10.701,1.513,4.910
-10.714,1.454,4.909
-10.726,1.396,4.909
-10.736,1.337,4.908
-10.745,1.278,4.907
-10.752,1.219,4.907
-10.759,1.159,4.906
-10.764,1.100,4.905
-10.768,1.041,4.905
-10.770,0.982,4.904
-10.772,0.923,4.903
-10.772,0.864,4.903
-10.771,0.805,4.902
-10.769,0.746,4.901
-10.766,0.688,4.901
-10.761,0.629,4.900
-10.756,0.571,4.899
-10.749,0.514,4.899
-10.742,0.456,4.898
-10.733,0.399,4.898
-10.724,0.342,4.897
-10.714,0.285,4.896
-10.702,0.229,4.896
-10.690,0.173,4.895
-10.677,0.117,4.894
-10.663,0.062,4.894
-10.648,0.007,4.893
-10.633,-0.048,4.893
-10.617,-0.102,4.892
-10.599,-0.156,4.891
-10.581,-0.210,4.891
-10.562,-0.264,4.890
-10.543,-0.317,4.889
-10.522,-0.371,4.889
-10.501,-0.423,4.888
-10.478,-0.476,4.888
-10.455,-0.528,4.887
-10.431,-0.580,4.886
-10.406,-0.631,4.886
-10.381,-0.683,4.885
-10.355,-0.733,4.885
-10.327,-0.783,4.884
-10.299,-0.833,4.883
-10.270,-0.883,4.883
-10.241,-0.932,4.882
-10.210,-0.980,4.881
-10.179,-1.028,4.881
-10.147,-1.076,4.880
-10.115,-1.123,4.880
-10.081,-1.169,4.879
-10.047,-1.215,4.878
-10.012,-1.260,4.878
-9.976,-1.305,4.877
-9.940,-1.349,4.877
-9.902,-1.393,4.877
-9.864,-1.436,4.877
-9.826,-1.479,4.877
-9.786,-1.520,4.878
-9.746,-1.561,4.879
-9.705,-1.602,4.880
-9.664,-1.642,4.882
-9.622,-1.681,4.883
-9.579,-1.719,4.885
-9.535,-1.757,4.887
-9.491,-1.794,4.890
-9.446,-1.831,4.892
-9.401,-1.866,4.895
-9.354,-1.901,4.898
-9.308,-1.935,4.901
-9.260,-1.968,4.904
-9.212,-2.000,4.908
-9.163,-2.032,4.912
-9.114,-2.063,4.916
-9.064,-2.092,4.920
-9.014,-2.121,4.925
-8.963,-2.149,4.930
-8.911,-2.177,4.935
-8.859,-2.203,4.940
-8.806,-2.228,4.945
-8.753,-2.252,4.951
-8.699,-2.276,4.957
-8.645,-2.298,4.963
-8.590,-2.319,4.969
-8.536,-2.339,4.976
-8.481,-2.358,4.983
-8.426,-2.376,4.990
-8.371,-2.393,4.998
-8.316,-2.409,5.005
-8.261,-2.424,5.013
-8.206,-2.438,5.021
-8.151,-2.451,5.030
-8.095,-2.464,5.039
-8.040,-2.475,5.048
-7.985,-2.486,5.057
