# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
5.940492,0.010072,4.506786,0.000000,20.061312,0.312240,-0.655883,-1.665863
6.008415,0.092801,4.467045,0.000000,20.168352,0.326424,-0.617692,-1.479248
6.073480,0.178462,4.431281,0.000000,20.275921,0.339811,-0.576773,-1.308068
6.135321,0.267126,4.399255,0.000000,20.384021,0.352374,-0.533327,-1.149804
6.193591,0.358926,4.370744,0.000000,20.492754,0.364030,-0.487496,-1.004912
6.247823,0.453843,4.345537,0.000000,20.602071,0.374818,-0.439501,-0.872918
6.297564,0.551865,4.323401,0.000000,20.711991,0.384731,-0.389586,-0.748268
6.342372,0.653041,4.304206,0.000000,20.822646,0.393795,-0.337946,-0.636888
6.381623,0.756991,4.287734,0.000000,20.933759,0.402049,-0.284814,-0.531266
6.414905,0.863828,4.273846,0.000000,21.045660,0.409486,-0.230361,-0.433646
6.441604,0.973108,4.262417,0.000000,21.158154,0.416165,-0.174781,-0.344764
6.461205,1.084387,4.253268,0.000000,21.271147,0.422077,-0.118262,-0.259037
6.473281,1.197493,4.246334,0.000000,21.384896,0.427261,-0.061001,-0.183092
6.477410,1.310950,4.241436,0.000000,21.498427,0.431720,-0.003170,-0.113849
6.473700,1.424354,4.238389,0.000000,21.611892,0.435451,0.055021,-0.052961
6.462349,1.536940,4.236975,0.000000,21.725049,0.438455,0.113369,-0.039900
6.443718,1.647973,4.235915,0.000000,21.837634,0.440720,0.171647,-0.039801
6.418192,1.757258,4.234860,0.000000,21.949860,0.442279,0.229645,-0.039859
6.386229,1.864231,4.233809,0.000000,22.061507,0.443119,0.287127,-0.023510
6.348166,1.968806,4.233191,0.000000,22.172794,0.443265,0.343949,-0.039827
6.304369,2.070729,4.232147,0.000000,22.283728,0.442728,0.399878,-0.039817
6.255193,2.169768,4.231107,0.000000,22.394304,0.441512,0.454713,-0.039862
6.200964,2.265754,4.230068,0.000000,22.504550,0.439680,0.508312,-0.017649
6.141952,2.358595,4.229609,0.000000,22.614558,0.437287,0.560321,0.039102
6.078529,2.448062,4.230623,0.000000,22.724225,0.434411,0.610812,0.098988
6.010971,2.534096,4.233182,0.000000,22.833614,0.431116,0.659780,0.160310
5.939640,2.616574,4.237309,0.000000,22.942658,0.427466,0.707231,0.221672
5.864930,2.695408,4.242987,0.000000,23.051270,0.423484,0.753313,0.282933
5.786983,2.770760,4.250210,0.000000,23.159684,0.419228,0.798071,0.342994
5.706168,2.842513,4.258923,0.000000,23.267756,0.414720,0.841643,0.401913
5.622674,2.910717,4.269085,0.000000,23.375566,0.409970,0.884110,0.459911
5.536727,2.975395,4.280657,0.000000,23.483130,0.405035,0.925545,0.516154
5.448671,3.036529,4.293563,0.000000,23.590328,0.399846,0.966025,0.572881
5.358548,3.094291,4.307822,0.000000,23.697372,0.394451,1.005627,0.629158
5.266427,3.148711,4.323421,0.000000,23.804367,0.388864,1.044402,0.685067
5.172427,3.199743,4.340336,0.000000,23.911326,0.383104,1.082430,0.740514
5.076702,3.247335,4.358537,0.000000,24.018229,0.377233,1.119774,0.794497
4.979416,3.291454,4.377966,0.000000,24.125052,0.371297,1.156508,0.846392
4.880685,3.332091,4.398558,0.000000,24.231819,0.365360,1.192758,0.895187
4.780635,3.369230,4.420225,0.000000,24.338540,0.359466,1.228569,0.940390
4.679395,3.402851,4.442862,0.000000,24.445216,0.353677,1.264021,0.981014
4.577094,3.432937,4.466345,0.000000,24.551849,0.348015,1.299185,1.017115
4.473838,3.459481,4.490558,0.000000,24.658463,0.342562,1.334115,1.047160
4.369776,3.482464,4.515341,0.000000,24.765032,0.337291,1.368934,1.072443
4.264992,3.501878,4.540581,0.000000,24.871599,0.332186,1.403686,1.093864
4.159610,3.517708,4.566182,0.000000,24.978164,0.327236,1.438399,1.112034
4.053762,3.529937,4.592058,0.000000,25.084716,0.322383,1.473050,1.128816
3.947555,3.538553,4.618177,0.000000,25.191272,0.317614,1.507596,1.144700
3.841105,3.543545,4.644516,0.000000,25.297839,0.312885,1.542028,1.160988
3.734533,3.544898,4.671082,0.000000,25.404420,0.308187,1.576256,1.177914
3.627947,3.542598,4.697890,0.000000,25.511031,0.303511,1.610227,1.195715
3.521472,3.536632,4.724954,0.000000,25.617672,0.298842,1.643891,1.214752
3.415256,3.526992,4.752295,0.000000,25.724325,0.294192,1.677175,1.234692
3.309357,3.513657,4.779945,0.000000,25.831060,0.289560,1.710048,1.255451
3.203955,3.496617,4.807907,0.000000,25.937831,0.284945,1.742450,1.277106
3.099168,3.475853,4.836199,0.000000,26.044655,0.280332,1.774336,1.300086
2.995275,3.451438,4.864804,0.000000,26.151379,0.275710,1.805686,1.324866
2.892498,3.423524,4.893722,0.000000,26.257879,0.271057,1.836477,1.352251
2.790847,3.392229,4.923024,0.000000,26.364239,0.266358,1.866682,1.382555
2.690614,3.357818,4.952696,0.000000,26.470213,0.261597,1.896266,1.416504
2.591780,3.320493,4.982820,0.000000,26.575860,0.256750,1.925190,1.454714
2.494293,3.280424,5.013497,0.000000,26.681261,0.251810,1.953417,1.504900
2.398284,3.237849,5.044924,0.000000,26.786286,0.246745,1.980910,1.569925
2.303573,3.192866,5.077447,0.000000,26.891137,0.241546,2.007631,1.639590
2.210247,3.145668,5.111107,0.000000,26.995719,0.236210,2.033537,1.714255
2.118265,3.096378,5.145989,0.000000,27.100075,0.230736,2.058580,1.794022
2.027509,3.045040,5.182213,0.000000,27.204345,0.225141,2.082714,1.878441
1.938009,2.991729,5.219837,0.000000,27.308519,0.219426,2.105939,1.967710
1.849795,2.936526,5.258919,0.000000,27.412582,0.213612,2.128268,2.061356
1.762882,2.879524,5.299503,0.000000,27.516521,0.207716,2.149723,2.159161
1.677279,2.820820,5.341626,0.000000,27.620318,0.201743,2.170358,2.261259
1.592974,2.760500,5.385330,0.000000,27.723981,0.195708,2.190225,2.367476
1.509932,2.698622,5.430666,0.000000,27.827541,0.189619,2.209354,2.477832
1.428195,2.635306,5.477637,0.000000,27.930933,0.183489,2.227797,2.592391
1.347688,2.570587,5.526308,0.000000,28.034228,0.177330,2.245586,2.710973
1.268423,2.504561,5.576685,0.000000,28.137390,0.171146,2.262750,2.833894
1.190381,2.437305,5.628795,0.000000,28.240415,0.164946,2.279316,2.961289
1.113497,2.368851,5.682694,0.000000,28.343356,0.158748,2.295283,3.092677
1.037819,2.299334,5.738347,0.000000,28.446117,0.152566,2.310643,3.228176
0.963246,2.228749,5.795824,0.000000,28.548798,0.146421,2.325401,3.367048
0.889784,2.157190,5.855099,0.000000,28.651352,0.140336,2.339563,3.508822
0.817411,2.084729,5.916154,0.000000,28.753766,0.134322,2.353135,3.653408
0.746053,2.011391,5.979009,0.000000,28.856091,0.128404,2.366124,3.799886
0.675734,1.937297,6.043581,0.000000,28.958240,0.122605,2.378531,3.947679
0.606349,1.862422,6.109897,0.000000,29.060322,0.116949,2.390367,4.095656
0.537896,1.786844,6.177872,0.000000,29.162292,0.111467,2.401635,4.242517
0.470342,1.710614,6.247428,0.000000,29.264148,0.106176,2.412339,4.387473
0.403628,1.633744,6.318504,0.000000,29.365930,0.101089,2.422484,4.529823
0.337766,1.556334,6.390954,0.000000,29.467567,0.096218,2.432061,4.668926
0.272681,1.478384,6.464715,0.000000,29.569117,0.091568,2.441066,2.254901
0.208349,1.399956,6.500000,0.000000,29.670554,0.087145,2.449482,0.000000
0.144732,1.321093,6.500000,0.000000,29.771877,0.082959,2.457304,0.000000
0.081779,1.241820,6.500000,0.000000,29.873107,0.079011,2.464531,0.000000
0.019464,1.162195,6.500000,0.000000,29.974217,0.075308,2.471166,0.000000
-0.042265,1.082236,6.500000,0.000000,30.075231,0.071856,2.477238,0.000000
-0.103443,1.001988,6.500000,0.000000,30.176140,0.068653,2.482776,0.000000
-0.164106,0.921496,6.500000,0.000000,30.276931,0.065706,2.487816,0.000000
-0.224300,0.840800,6.500000,0.000000,30.377605,0.063021,2.492400,0.000000
-0.284060,0.759963,6.500000,0.000000,30.478133,0.060599,2.496565,0.000000
-0.343435,0.679060,6.500000,0.000000,30.578486,0.058442,2.500338,0.000000
-0.402498,0.598138,6.500000,0.000000,30.678670,0.056554,2.503742,0.000000
-0.461331,0.517220,6.500000,0.000000,30.778714,0.054942,2.506813,0.000000
-0.519989,0.436346,6.500000,0.000000,30.878622,0.053609,2.509600,0.000000
-0.578563,0.355484,6.500000,0.000000,30.978470,0.052552,2.512154,0.000000
-0.637102,0.274576,6.500000,0.000000,31.078334,0.051771,2.514536,0.000000
-0.695601,0.193611,6.500000,0.000000,31.178221,0.051263,2.516809,0.000000
-0.754069,0.112545,6.500000,0.000000,31.278172,0.051024,2.519038,0.000000
