# x_m, y_m, v_mps
0.412,-0.695,5.991
0.496,-0.706,5.990
0.582,-0.720,5.988
0.667,-0.736,5.987
0.753,-0.754,5.986
0.840,-0.774,5.985
0.926,-0.797,5.984
1.013,-0.821,5.982
1.100,-0.848,5.981
1.187,-0.876,5.980
1.274,-0.905,5.979
1.361,-0.936,5.981
1.448,-0.969,5.991
1.535,-1.003,6.007
1.621,-1.038,6.031
1.708,-1.074,6.061
1.795,-1.112,6.099
1.882,-1.151,6.144
1.970,-1.191,6.196
2.057,-1.231,6.255
2.144,-1.273,6.322
2.232,-1.315,6.396
2.320,-1.357,6.475
2.409,-1.401,6.554
2.497,-1.445,6.632
2.586,-1.489,6.710
2.676,-1.533,6.662
2.766,-1.578,6.555
2.856,-1.622,6.455
2.947,-1.667,6.361
3.039,-1.712,6.272
3.131,-1.756,6.189
3.225,-1.800,6.110
3.319,-1.844,6.037
3.413,-1.887,5.969
3.509,-1.930,5.906
3.606,-1.972,5.848
3.703,-2.013,5.795
3.802,-2.053,5.746
3.901,-2.092,5.703
4.002,-2.129,5.664
4.104,-2.166,5.631
4.207,-2.200,5.603
4.311,-2.233,5.580
4.417,-2.264,5.563
4.523,-2.294,5.552
4.631,-2.321,5.546
4.740,-2.345,5.545
4.851,-2.367,5.544
4.962,-2.387,5.542
5.075,-2.403,5.541
5.188,-2.416,5.539
5.303,-2.426,5.538
5.419,-2.433,5.536
5.536,-2.435,5.535
5.654,-2.434,5.534
5.772,-2.428,5.532
