# x_m, y_m, v_mps
2.983,-2.965,5.916
3.013,-2.875,5.904
3.045,-2.786,5.895
3.079,-2.699,5.888
3.116,-2.613,5.884
3.156,-2.528,5.882
3.198,-2.445,5.880
3.242,-2.364,5.879
3.290,-2.285,5.877
3.340,-2.208,5.876
3.393,-2.134,5.876
3.450,-2.061,5.877
3.509,-1.991,5.879
3.571,-1.922,5.884
3.636,-1.856,5.892
3.703,-1.791,5.903
3.773,-1.728,5.918
3.845,-1.667,5.937
3.918,-1.608,5.961
3.994,-1.550,5.991
4.071,-1.494,6.026
4.149,-1.438,6.068
4.229,-1.384,6.116
4.310,-1.332,6.172
4.393,-1.280,6.236
4.476,-1.228,6.246
4.560,-1.178,6.158
4.644,-1.127,6.057
4.730,-1.077,5.941
4.816,-1.027,5.810
4.902,-0.977,5.686
4.988,-0.926,5.570
5.075,-0.875,5.462
5.162,-0.823,5.360
5.249,-0.770,5.265
5.336,-0.716,5.177
5.422,-0.661,5.094
5.508,-0.604,5.018
5.593,-0.545,4.947
5.677,-0.484,4.882
5.761,-0.422,4.822
5.843,-0.356,4.766
5.924,-0.289,4.715
6.003,-0.219,4.669
6.080,-0.146,4.627
6.155,-0.070,4.589
6.228,0.008,4.554
6.298,0.090,4.524
6.365,0.175,4.496
6.428,0.263,4.472
6.488,0.355,4.451
6.544,0.449,4.432
6.594,0.547,4.416
6.640,0.649,4.403
6.680,0.753,4.391
6.713,0.860,4.382
6.740,0.969,4.375
6.760,1.080,4.369
6.772,1.192,4.364
6.778,1.304,4.361
6.777,1.416,4.359
6.769,1.527,4.357
6.754,1.637,4.356
6.734,1.746,4.355
6.708,1.853,4.354
6.676,1.959,4.353
6.640,2.062,4.353
6.598,2.163,4.354
6.551,2.262,4.355
6.500,2.359,4.358
6.445,2.452,4.361
6.386,2.543,4.366
6.323,2.631,4.373
6.257,2.717,4.380
6.188,2.799,4.389
6.115,2.878,4.399
6.040,2.955,4.410
5.962,3.028,4.422
5.882,3.098,4.436
5.799,3.166,4.450
5.714,3.230,4.466
5.627,3.292,4.482
5.539,3.350,4.499
5.448,3.406,4.517
5.356,3.459,4.536
5.262,3.509,4.555
5.167,3.555,4.574
5.070,3.599,4.594
4.971,3.639,4.614
4.872,3.676,4.634
4.771,3.710,4.654
4.669,3.741,4.674
4.567,3.768,4.694
4.463,3.792,4.714
4.359,3.812,4.733
4.254,3.829,4.753
4.149,3.843,4.772
4.043,3.853,4.791
3.936,3.860,4.810
3.830,3.863,4.828
3.724,3.863,4.847
3.617,3.859,4.866
3.511,3.851,4.885
3.405,3.840,4.904
3.299,3.825,4.924
3.194,3.806,4.943
3.089,3.783,4.964
2.985,3.757,4.984
2.883,3.727,5.006
2.781,3.693,5.028
2.681,3.656,5.050
2.583,3.615,5.074
2.486,3.571,5.098
2.391,3.524,5.124
2.298,3.475,5.150
2.206,3.423,5.177
2.116,3.369,5.206
2.028,3.312,5.236
1.941,3.254,5.267
1.856,3.194,5.300
1.772,3.132,5.335
1.690,3.068,5.371
1.609,3.003,5.409
1.530,2.936,5.449
1.452,2.868,5.491
1.376,2.798,5.534
1.300,2.728,5.580
1.227,2.656,5.628
1.154,2.583,5.677
1.083,2.509,5.729
1.013,2.434,5.783
0.944,2.358,5.839
0.876,2.281,5.897
0.809,2.204,5.957
0.743,2.126,6.018
0.678,2.048,6.082
0.614,1.969,6.148
0.551,1.889,6.215
0.489,1.809,6.285
0.427,1.729,6.356
0.366,1.649,6.428
0.306,1.568,6.502
0.246,1.487,6.578
0.186,1.406,6.654
0.127,1.325,6.732
0.068,1.243,6.811
0.010,1.162,6.890
-0.048,1.081,6.970
-0.107,0.999,7.000
-0.165,0.918,7.000
-0.223,0.837,7.000
-0.281,0.756,7.000
-0.339,0.675,7.000
-0.397,0.594,7.000
-0.455,0.513,7.000
-0.513,0.432,7.000
-0.571,0.351,7.000
-0.629,0.271,7.000
-0.688,0.190,7.000
-0.746,0.109,7.000
