# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
6.200547,3.023867,4.451647,0.000000,12.571031,0.376173,2.584423,-0.044208
6.114905,3.075036,4.450656,0.000000,12.670801,0.362303,2.621395,0.077114
6.027468,3.123077,4.452385,0.000000,12.770571,0.345053,2.656676,0.492234
5.938408,3.168090,4.463401,0.000000,12.870341,0.328691,2.690281,0.847265
5.847942,3.210147,4.482300,0.000000,12.970111,0.313490,2.722313,1.146092
5.756200,3.249356,4.507738,0.000000,13.069882,0.298733,2.752850,1.415271
5.663324,3.285815,4.538955,0.000000,13.169652,0.284924,2.781959,1.647479
5.569457,3.319617,4.575024,0.000000,13.269422,0.271538,2.809716,1.861213
5.474714,3.350861,4.615434,0.000000,13.369192,0.258752,2.836152,2.055089
5.379180,3.379652,4.659647,0.000000,13.468962,0.247650,2.861416,2.202298
5.282982,3.406070,4.706565,0.000000,13.568732,0.236691,2.885574,2.347822
5.186172,3.430212,4.756074,0.000000,13.668502,0.225920,2.908651,2.491599
5.088847,3.452164,4.808057,0.000000,13.768272,0.215244,2.930659,2.637392
4.991085,3.472020,4.862477,0.000000,13.868042,0.204679,2.951603,2.785748
4.892917,3.489879,4.919304,0.000000,13.967812,0.194142,2.971501,2.940142
4.794440,3.505830,4.978576,0.000000,14.067582,0.183652,2.990345,3.101042
4.695676,3.519975,5.040338,0.000000,14.167352,0.173265,3.008149,3.251053
4.596684,3.532411,5.104285,0.000000,14.267123,0.162918,3.024920,3.401988
4.497513,3.543236,5.170353,0.000000,14.366893,0.152597,3.040658,3.564733
4.398172,3.552551,5.238689,0.000000,14.466663,0.142241,3.055367,3.742618
4.298722,3.560454,5.309488,0.000000,14.566433,0.131896,3.069041,3.935375
4.199169,3.567048,5.382930,0.000000,14.666203,0.121562,3.081685,4.144523
4.099545,3.572435,5.459206,0.000000,14.765973,0.111219,3.093298,4.372603
3.999872,3.576715,5.538541,0.000000,14.865743,0.100890,3.103878,4.620819
3.900154,3.579992,5.621163,0.000000,14.965513,0.090591,3.113430,4.890835
3.800415,3.582368,5.707311,0.000000,15.065283,0.080290,3.121955,5.186835
3.700657,3.583944,5.797273,0.000000,15.165053,0.071336,3.129498,5.446337
3.600891,3.584809,5.890258,0.000000,15.264823,0.062975,3.136198,5.704088
3.501122,3.585048,5.986095,0.000000,15.364594,0.055736,3.142075,5.931204
3.401353,3.584727,6.084147,0.000000,15.464364,0.053047,3.147502,5.930071
3.301587,3.583878,6.180626,0.000000,15.564134,0.050358,3.152660,5.939691
3.201827,3.582528,6.275774,0.000000,15.663904,0.047615,3.157548,5.963626
3.102074,3.580703,6.369877,0.000000,15.763674,0.044847,3.162160,6.000623
3.002329,3.578433,6.463180,0.000000,15.863444,0.042248,3.166499,6.038163
2.902597,3.575741,6.555726,0.000000,15.963214,0.040300,3.170616,6.040946
2.802874,3.572649,6.647026,0.000000,16.062984,0.038354,3.174540,6.052324
2.703164,3.569175,6.737258,0.000000,16.162754,0.036079,3.178258,6.098120
2.603468,3.565342,6.826966,0.000000,16.262524,0.033672,3.181737,6.165680
2.503784,3.561175,6.916485,0.000000,16.362294,0.031287,3.184977,5.824576
2.404114,3.556696,7.000000,0.000000,16.462065,0.028980,3.187983,0.000000
2.304458,3.551929,7.000000,0.000000,16.561835,0.026673,3.190760,0.000000
2.204815,3.546896,7.000000,0.000000,16.661605,0.024392,3.193307,0.000000
2.105184,3.541622,7.000000,0.000000,16.761375,0.022121,3.195627,0.000000
2.005566,3.536127,7.000000,0.000000,16.861145,0.019845,3.197721,0.000000
1.905958,3.530435,7.000000,0.000000,16.960915,0.017556,3.199586,0.000000
1.806361,3.524569,7.000000,0.000000,17.060685,0.015267,3.201224,0.000000
1.706771,3.518551,7.000000,0.000000,17.160455,0.012958,3.202632,0.000000
1.607190,3.512405,7.000000,0.000000,17.260225,0.010641,3.203809,0.000000
1.507617,3.506152,7.000000,0.000000,17.359995,0.008336,3.204755,0.000000
1.408046,3.499817,7.000000,0.000000,17.459765,0.006073,3.205474,0.000000
1.308483,3.493421,7.000000,0.000000,17.559535,0.003809,3.205967,0.000000
1.208919,3.486988,7.000000,0.000000,17.659306,0.001582,3.206236,0.000000
1.109358,3.480539,7.000000,0.000000,17.759076,-0.000634,3.206283,0.000000
1.009798,3.474096,7.000000,0.000000,17.858846,-0.002857,3.206109,0.000000
0.910234,3.467682,7.000000,0.000000,17.958616,-0.005107,3.205712,0.000000
0.810668,3.461318,7.000000,0.000000,18.058386,-0.007357,3.205090,0.000000
0.711094,3.455027,7.000000,0.000000,18.158156,-0.009403,3.204251,0.000000
0.611516,3.448830,7.000000,0.000000,18.257926,-0.011379,3.203215,0.000000
0.511934,3.442745,7.000000,0.000000,18.357696,-0.013458,3.201979,0.000000
0.412341,3.436795,7.000000,0.000000,18.457466,-0.015846,3.200518,0.000000
0.312740,3.431002,7.000000,0.000000,18.557236,-0.018233,3.198818,0.000000
0.213131,3.425392,7.000000,0.000000,18.657006,-0.021707,3.196839,0.000000
0.113507,3.419997,7.000000,0.000000,18.756777,-0.025540,3.194482,0.000000
0.013868,3.414856,7.000000,0.000000,18.856547,-0.029503,3.191741,0.000000
-0.085782,3.410009,7.000000,0.000000,18.956317,-0.033851,3.188581,0.000000
-0.185453,3.405498,7.000000,0.000000,19.056087,-0.038200,3.184986,0.000000
-0.285138,3.401367,7.000000,0.000000,19.155857,-0.042358,3.180965,0.000000
-0.384840,3.397657,7.000000,0.000000,19.255627,-0.046460,3.176535,0.000000
-0.484558,3.394409,7.000000,0.000000,19.355397,-0.050890,3.171690,0.000000
-0.584294,3.391669,7.000000,0.000000,19.455167,-0.056216,3.166347,0.000000
-0.684037,3.389488,7.000000,0.000000,19.554937,-0.061552,3.160472,0.000000
-0.783793,3.387917,7.000000,0.000000,19.654707,-0.063514,3.154195,0.000000
-0.883557,3.386977,7.000000,0.000000,19.754477,-0.064455,3.147811,0.000000
-0.983324,3.386679,7.000000,0.000000,19.854248,-0.064577,3.141345,0.000000
-1.083089,3.387022,7.000000,0.000000,19.954018,-0.062593,3.135002,0.000000
-1.182859,3.387987,7.000000,0.000000,20.053788,-0.060612,3.128855,0.000000
-1.282616,3.389553,7.000000,0.000000,20.153558,-0.055644,3.123023,0.000000
-1.382365,3.391673,7.000000,0.000000,20.253328,-0.049844,3.117761,0.000000
-1.482103,3.394289,7.000000,0.000000,20.353098,-0.043597,3.113083,0.000000
-1.581826,3.397338,7.000000,0.000000,20.452868,-0.036200,3.109103,0.000000
-1.681538,3.400747,7.000000,0.000000,20.552638,-0.028802,3.105860,0.000000
-1.781239,3.404442,7.000000,0.000000,20.652408,-0.021501,3.103352,0.000000
-1.880933,3.408351,7.000000,0.000000,20.752178,-0.014226,3.101569,0.000000
-1.980621,3.412402,7.000000,0.000000,20.851948,-0.007058,3.100511,0.000000
-2.080306,3.416523,7.000000,0.000000,20.951718,-0.000147,3.100152,0.000000
-2.179991,3.420646,7.000000,0.000000,21.051489,0.006764,3.100482,-1.748791
-2.279679,3.424701,6.975030,0.000000,21.151259,0.013482,3.101494,-7.438443
-2.379372,3.428623,6.867807,0.000000,21.251029,0.020151,3.103172,-6.992753
-2.479073,3.432344,6.765460,0.000000,21.350799,0.026803,3.105515,-6.591906
-2.578785,3.435798,6.667540,0.000000,21.450569,0.033416,3.108519,-6.227187
-2.678504,3.438920,6.573699,0.000000,21.550339,0.040032,3.112183,-5.894985
-2.778241,3.441644,6.483613,0.000000,21.650109,0.046641,3.116507,-5.590887
-2.877985,3.443904,6.397001,0.000000,21.749879,0.053253,3.121490,-5.311610
-2.977739,3.445633,6.313616,0.000000,21.849649,0.059872,3.127133,-5.054258
-3.077507,3.446767,6.233235,0.000000,21.949419,0.066501,3.133437,-4.816683
-3.177270,3.447239,6.155656,0.000000,22.049189,0.073140,3.140403,-4.596868
-3.277047,3.446982,6.080694,0.000000,22.148960,0.079789,3.148032,-4.392820
-3.376810,3.445932,6.008185,0.000000,22.248730,0.086455,3.156325,-4.203465
-3.476559,3.444021,5.937974,0.000000,22.348500,0.093130,3.165283,-4.027527
-3.576295,3.441183,5.869913,0.000000,22.448270,0.099815,3.174909,-3.863506
-3.675982,3.437352,5.803874,0.000000,22.548040,0.106516,3.185201,-3.706763
-3.775640,3.432461,5.739800,0.000000,22.647810,0.113308,3.196167,-3.558912
-3.875227,3.426445,5.677602,0.000000,22.747580,0.120143,3.207812,-3.419990
-3.974732,3.419236,5.617182,0.000000,22.847350,0.127002,3.220140,-3.288489
-4.074149,3.410765,5.558466,0.000000,22.947120,0.133905,3.233156,-3.164253
-4.173425,3.400969,5.501377,0.000000,23.046890,0.140841,3.246860,-3.048298
-4.272575,3.389776,5.445815,0.000000,23.146660,0.147772,3.261259,-2.938430
-4.371536,3.377125,5.391712,0.000000,23.246430,0.154739,3.276349,-2.834176
-4.470288,3.362947,5.339010,0.000000,23.346201,0.161742,3.292136,-2.734012
-4.568810,3.347176,5.287673,0.000000,23.445971,0.168808,3.308626,-2.638080
-4.667034,3.329752,5.237660,0.000000,23.545741,0.175924,3.325820,-2.545203
-4.764956,3.310602,5.188951,0.000000,23.645511,0.183112,3.343732,-2.455326
-4.862502,3.289669,5.141524,0.000000,23.745281,0.190364,3.362362,-2.366440
-4.959630,3.266887,5.095397,0.000000,23.845051,0.197725,3.381718,-2.275415
-5.056297,3.242192,5.050647,0.000000,23.944821,0.205274,3.401822,-2.186001
-5.152429,3.215525,5.007279,0.000000,24.044591,0.212889,3.422680,-2.077726
-5.247981,3.186820,4.965708,0.000000,24.144361,0.220619,3.444305,-1.963884
-5.342874,3.156020,4.926092,0.000000,24.244131,0.228454,3.466706,-1.840461
-5.437039,3.123066,4.888674,0.000000,24.343901,0.236603,3.489897,-1.701507
-5.530401,3.087898,4.853825,0.000000,24.443672,0.245215,3.513931,-1.557470
-5.622878,3.050455,4.821705,0.000000,24.543442,0.253914,3.538830,-1.378236
-5.714366,3.010684,4.793102,0.000000,24.643212,0.263609,3.564640,-1.184057
-5.804786,2.968517,4.768391,0.000000,24.742982,0.273545,3.591435,-0.978927
-5.894020,2.923899,4.747865,0.000000,24.842752,0.283503,3.619225,-0.756731
-5.981953,2.876778,4.731936,0.000000,24.942522,0.293588,3.648010,-0.510615
-6.068480,2.827094,4.721158,0.000000,25.042292,0.303904,3.677817,-0.270709
-6.153446,2.774821,4.715434,0.000000,25.142062,0.313322,3.708605,-0.049581
-6.236745,2.719911,4.714385,0.000000,25.241832,0.323033,3.740348,-0.049559
-6.318229,2.662349,4.713336,0.000000,25.341602,0.330750,3.773021,-0.049537
-6.397767,2.602132,4.712287,0.000000,25.441372,0.336137,3.806284,-0.049515
