# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
6.905108,3.514820,4.928114,0.801250,12.171951,0.287614,2.645215,0.010889
6.798191,3.571593,4.928381,0.783477,12.271721,0.282955,2.686952,0.154478
6.688376,3.623671,4.932189,0.764552,12.371491,0.277820,2.728298,0.298266
6.575784,3.670805,4.939565,0.744193,12.471261,0.272164,2.769150,0.444324
6.460643,3.712709,4.950575,0.722194,12.571031,0.266021,2.809384,0.592362
6.343186,3.749129,4.965267,0.698393,12.670801,0.259411,2.848781,0.742569
6.223948,3.779764,4.983645,0.672567,12.770571,0.252374,2.887104,0.894950
5.986172,3.823431,5.030511,0.610557,12.870341,0.237218,2.959745,1.191553
5.868603,3.837390,5.058477,0.581323,12.970111,0.229182,2.993665,1.339530
5.752408,3.846809,5.089253,0.551438,13.069882,0.220880,3.025742,1.491780
5.637689,3.852250,5.122808,0.521176,13.169652,0.212335,3.055802,1.649096
5.524191,3.854192,5.159220,0.490657,13.269422,0.203561,3.083666,1.812091
5.524191,3.854192,5.159220,0.494912,13.369192,0.203561,3.083666,1.812091
5.411954,3.853017,5.198494,0.463970,13.468962,0.194547,3.109213,1.982786
5.301417,3.849137,5.240511,0.433294,13.568732,0.185294,3.132290,2.163315
5.192895,3.843068,5.285189,0.403258,13.668502,0.175790,3.152708,2.356209
5.086399,3.835322,5.332579,0.374152,13.768272,0.166037,3.170277,2.563278
4.981888,3.826379,5.382763,0.346246,13.868042,0.156123,3.185116,2.782964
4.879325,3.816695,5.435765,0.319799,13.967812,0.146090,3.197373,3.015723
4.778354,3.806644,5.491771,0.294956,14.067582,0.135986,3.207236,3.261217
4.678708,3.796507,5.550931,0.271815,14.167352,0.125855,3.214925,3.519395
4.580181,3.786533,5.613367,0.250473,14.267123,0.115732,3.220642,3.790797
4.482007,3.776800,5.679600,0.230813,14.366893,0.105640,3.224542,4.075581
4.384093,3.767355,5.749754,0.212794,14.466663,0.095605,3.226788,4.375068
4.286238,3.758225,5.824057,0.196345,14.566433,0.085679,3.227617,4.689212
4.188321,3.749397,5.902683,0.181372,14.666203,0.075916,3.227289,5.018057
4.090339,3.740865,5.985712,0.167790,14.765973,0.066340,3.226064,5.363232
3.992284,3.732620,6.073240,0.155508,14.865743,0.057014,3.224193,5.724334
3.894160,3.724651,6.165333,0.144433,14.965513,0.048005,3.221908,6.100537
3.795968,3.716950,6.262033,0.134469,15.065283,0.039373,3.219384,6.490846
3.697723,3.709510,6.363340,0.125522,15.165053,0.031183,3.216778,6.893568
3.599422,3.702323,6.469235,0.117504,15.264823,0.023501,3.214172,7.306175
3.501072,3.695384,6.579643,0.110336,15.364594,0.016373,3.211601,7.726532
3.402676,3.688685,6.694456,0.103948,15.464364,0.009852,3.209090,8.151075
3.304237,3.682221,6.813513,0.098308,15.564134,0.004002,3.206639,8.574033
3.205768,3.675990,6.936562,0.093388,15.663904,-0.001110,3.204245,4.479380
