# x_m, y_m, v_mps
-3.399,3.366,4.796
-3.477,3.370,4.795
-3.553,3.370,4.795
-3.628,3.367,4.794
-3.702,3.360,4.793
-3.774,3.349,4.792
-3.845,3.335,4.792
-3.913,3.316,4.791
-3.981,3.294,4.790
-4.046,3.268,4.789
-4.111,3.238,4.788
-4.175,3.204,4.788
-4.238,3.165,4.787
-4.300,3.123,4.786
-4.361,3.077,4.785
-4.421,3.028,4.784
-4.478,2.976,4.784
-4.535,2.920,4.785
-4.589,2.862,4.791
-4.642,2.801,4.800
-4.693,2.737,4.814
-4.742,2.671,4.831
-4.789,2.602,4.853
-4.835,2.532,4.878
-4.878,2.459,4.908
-4.920,2.385,4.942
-4.959,2.309,4.980
-4.997,2.231,5.023
-5.034,2.151,5.070
-5.068,2.070,5.122
-5.101,1.987,5.178
-5.133,1.904,5.239
-5.163,1.818,5.304
-5.191,1.732,5.374
-5.218,1.645,5.449
-5.245,1.556,5.528
-5.269,1.466,5.613
-5.293,1.376,5.699
-5.317,1.284,5.785
-5.339,1.191,5.871
-5.361,1.098,5.956
-5.382,1.004,6.040
-5.402,0.909,6.123
-5.423,0.813,6.206
-5.443,0.716,6.289
-5.464,0.618,6.371
-5.484,0.520,6.452
-5.505,0.421,6.533
-5.526,0.322,6.614
-5.548,0.221,6.694
-5.570,0.121,6.774
-5.594,0.019,6.853
-5.618,-0.083,6.921
-5.644,-0.185,6.976
-5.672,-0.288,7.000
-5.700,-0.391,7.000
-5.731,-0.495,7.000
-5.764,-0.598,7.000
-5.798,-0.702,7.000
-5.835,-0.806,7.000
-5.874,-0.909,7.000
-5.916,-1.013,7.000
-5.961,-1.116,7.000
-6.008,-1.218,7.000
-6.059,-1.320,7.000
-6.113,-1.421,7.000
-6.170,-1.521,7.000
-6.230,-1.620,7.000
-6.295,-1.718,7.000
-6.363,-1.814,7.000
-6.435,-1.907,7.000
-6.510,-1.998,7.000
-6.587,-2.086,7.000
-6.667,-2.170,7.000
-6.749,-2.252,7.000
-6.832,-2.330,7.000
-6.918,-2.405,7.000
-7.004,-2.478,7.000
-7.092,-2.548,7.000
-7.181,-2.615,7.000
-7.271,-2.680,7.000
-7.362,-2.742,7.000
-7.453,-2.803,7.000
-7.544,-2.861,7.000
-7.636,-2.917,7.000
-7.728,-2.972,7.000
-7.820,-3.025,7.000
-7.911,-3.077,7.000
-8.003,-3.127,7.000
-8.094,-3.176,7.000
-8.185,-3.224,7.000
-8.276,-3.272,7.000
-8.366,-3.318,6.914
-8.455,-3.365,6.809
-8.544,-3.410,6.689
-8.632,-3.456,6.555
-8.719,-3.501,6.427
-8.805,-3.547,6.305
-8.891,-3.593,6.188
-8.976,-3.638,6.077
-9.060,-3.685,5.972
-9.143,-3.731,5.871
-9.225,-3.778,5.776
-9.306,-3.826,5.686
-9.386,-3.875,5.601
-9.465,-3.924,5.521
-9.542,-3.974,5.447
-9.618,-4.025,5.376
-9.693,-4.077,5.311
-9.766,-4.130,5.251
-9.838,-4.184,5.195
-9.908,-4.240,5.145
-9.976,-4.296,5.099
-10.042,-4.353,5.057
-10.107,-4.412,5.020
-10.169,-4.472,4.988
-10.230,-4.533,4.960
-10.288,-4.596,4.936
-10.344,-4.659,4.916
-10.397,-4.724,4.900
-10.447,-4.790,4.889
-10.495,-4.856,4.881
-10.539,-4.923,4.878
-10.580,-4.991,4.877
-10.617,-5.060,4.876
-10.651,-5.129,4.875
-10.681,-5.199,4.874
-10.707,-5.268,4.874
-10.729,-5.338,4.873
-10.747,-5.407,4.872
-10.760,-5.475,4.871
-10.769,-5.544,4.871
-10.773,-5.614,4.870
-10.774,-5.686,4.869
-10.771,-5.759,4.868
-10.764,-5.833,4.867
-10.752,-5.907,4.867
-10.737,-5.981,4.866
-10.719,-6.056,4.865
-10.696,-6.131,4.864
-10.671,-6.205,4.864
-10.642,-6.278,4.863
-10.610,-6.350,4.862
-10.574,-6.422,4.861
-10.536,-6.492,4.861
-10.495,-6.561,4.860
-10.451,-6.629,4.859
-10.404,-6.695,4.858
-10.354,-6.760,4.857
-10.302,-6.823,4.856
-10.248,-6.885,4.855
-10.191,-6.944,4.854
-10.132,-7.002,4.853
-10.071,-7.058,4.853
-10.008,-7.112,4.852
-9.942,-7.164,4.851
-9.875,-7.214,4.852
-9.807,-7.261,4.855
-9.736,-7.307,4.862
-9.664,-7.351,4.870
-9.591,-7.392,4.880
-9.516,-7.431,4.892
-9.440,-7.467,4.905
-9.363,-7.501,4.918
-9.284,-7.533,4.932
-9.205,-7.563,4.947
-9.125,-7.590,4.961
-9.043,-7.615,4.976
-8.961,-7.637,4.991
-8.879,-7.657,5.007
-8.796,-7.674,5.022
-8.712,-7.689,5.038
-8.628,-7.701,5.054
-8.543,-7.711,5.070
-8.458,-7.718,5.087
-8.372,-7.723,5.104
