# x_m, y_m, v_mps
-1.089,4.200,5.789
-1.181,4.166,5.907
-1.273,4.130,6.032
-1.365,4.094,6.163
-1.458,4.058,6.302
-1.551,4.021,6.447
-1.644,3.984,6.599
-1.737,3.947,6.738
-1.831,3.911,6.864
-1.926,3.875,6.979
-2.021,3.839,7.082
-2.117,3.804,7.174
-2.214,3.771,7.257
-2.311,3.738,7.329
-2.410,3.707,7.394
-2.509,3.678,7.450
-2.610,3.650,7.499
-2.711,3.625,7.542
-2.814,3.602,7.580
-2.917,3.582,7.591
-3.022,3.565,7.557
-3.128,3.551,7.523
-3.234,3.541,7.489
-3.341,3.534,7.455
-3.449,3.532,7.418
-3.556,3.534,7.379
-3.663,3.539,7.338
-3.769,3.548,7.292
-3.874,3.561,7.241
-3.978,3.576,7.185
-4.081,3.594,7.122
-4.184,3.614,7.051
-4.285,3.637,6.972
-4.386,3.661,6.883
-4.486,3.687,6.784
-4.585,3.714,6.674
-4.683,3.743,6.551
-4.780,3.772,6.416
-4.877,3.802,6.266
-4.973,3.832,6.114
-5.069,3.863,5.970
-5.164,3.893,5.833
-5.258,3.923,5.704
-5.352,3.953,5.583
-5.446,3.982,5.469
-5.540,4.009,5.363
-5.634,4.036,5.263
-5.727,4.061,5.171
-5.820,4.084,5.085
-5.913,4.105,5.006
-6.007,4.124,4.934
-6.100,4.140,4.867
-6.192,4.154,4.806
-6.285,4.164,4.751
-6.378,4.172,4.700
-6.470,4.176,4.655
-6.562,4.176,4.614
-6.653,4.173,4.577
-6.743,4.165,4.545
-6.832,4.153,4.516
-6.919,4.137,4.490
-7.006,4.116,4.468
-7.090,4.090,4.449
-7.171,4.060,4.432
-7.250,4.024,4.418
-7.326,3.984,4.407
-7.399,3.938,4.397
-7.468,3.887,4.390
-7.535,3.832,4.384
-7.597,3.772,4.380
-7.656,3.707,4.376
-7.711,3.639,4.374
-7.763,3.567,4.373
-7.810,3.492,4.372
-7.854,3.415,4.371
-7.893,3.334,4.370
-7.928,3.252,4.369
-7.959,3.168,4.369
-7.987,3.081,4.370
-8.010,2.994,4.372
-8.029,2.905,4.375
-8.045,2.815,4.380
-8.056,2.724,4.386
-8.065,2.632,4.395
-8.069,2.540,4.405
-8.070,2.448,4.418
-8.068,2.355,4.432
-8.062,2.263,4.448
-8.053,2.170,4.467
-8.041,2.079,4.487
-8.025,1.987,4.510
-8.007,1.896,4.533
-7.985,1.806,4.559
-7.960,1.716,4.586
-7.932,1.627,4.614
-7.901,1.539,4.644
-7.867,1.453,4.674
-7.830,1.367,4.705
-7.790,1.282,4.737
-7.748,1.200,4.769
-7.702,1.118,4.802
-7.655,1.038,4.835
-7.604,0.960,4.869
-7.551,0.883,4.902
-7.496,0.808,4.936
-7.437,0.735,4.971
-7.377,0.664,5.005
-7.314,0.595,5.039
-7.249,0.529,5.074
-7.182,0.465,5.109
-7.112,0.403,5.144
-7.041,0.342,5.179
-6.967,0.284,5.215
-6.891,0.228,5.252
-6.814,0.174,5.288
-6.735,0.122,5.325
-6.655,0.072,5.362
-6.573,0.025,5.400
-6.490,-0.021,5.439
-6.406,-0.064,5.478
-6.320,-0.106,5.518
-6.234,-0.146,5.558
-6.146,-0.183,5.600
-6.057,-0.219,5.642
-5.968,-0.253,5.685
-5.878,-0.285,5.729
-5.787,-0.316,5.773
-5.695,-0.344,5.819
-5.603,-0.371,5.866
-5.510,-0.397,5.914
-5.416,-0.421,5.963
-5.322,-0.443,6.014
-5.228,-0.464,6.065
-5.133,-0.483,6.117
-5.038,-0.501,6.171
-4.942,-0.517,6.225
-4.847,-0.532,6.281
-4.751,-0.546,6.338
-4.654,-0.558,6.395
-4.558,-0.569,6.454
-4.461,-0.579,6.513
-4.364,-0.588,6.573
-4.266,-0.595,6.634
-4.169,-0.601,6.695
-4.072,-0.606,6.757
-3.974,-0.611,6.819
-3.877,-0.614,6.881
-3.779,-0.615,6.944
-3.681,-0.616,7.006
-3.583,-0.616,7.069
