# x_m, y_m, v_mps
-10.871,-3.760,5.861
-10.951,-3.841,5.860
-11.030,-3.925,5.858
-11.106,-4.012,5.857
-11.179,-4.101,5.855
-11.251,-4.194,5.854
-11.319,-4.291,5.852
-11.385,-4.390,5.851
-11.447,-4.494,5.849
-11.506,-4.600,5.847
-11.560,-4.711,5.846
-11.609,-4.825,5.844
-11.653,-4.943,5.842
-11.691,-5.064,5.841
-11.723,-5.189,5.839
-11.747,-5.317,5.837
-11.764,-5.446,5.836
-11.773,-5.576,5.834
-11.774,-5.704,5.832
-11.768,-5.831,5.831
-11.756,-5.956,5.829
-11.737,-6.080,5.828
-11.713,-6.201,5.826
-11.683,-6.320,5.824
-11.648,-6.437,5.823
-11.609,-6.552,5.821
-11.564,-6.665,5.820
-11.515,-6.775,5.818
-11.462,-6.883,5.817
-11.404,-6.988,5.815
-11.343,-7.091,5.813
-11.278,-7.191,5.812
-11.209,-7.288,5.810
-11.137,-7.382,5.809
-11.062,-7.473,5.807
-10.984,-7.561,5.806
-10.903,-7.646,5.804
-10.819,-7.729,5.803
-10.733,-7.808,5.801
-10.644,-7.883,5.800
-10.553,-7.956,5.798
-10.459,-8.026,5.797
-10.364,-8.092,5.795
-10.266,-8.155,5.794
-10.167,-8.215,5.792
-10.066,-8.272,5.791
-9.963,-8.325,5.789
-9.859,-8.375,5.788
-9.754,-8.422,5.786
-9.647,-8.465,5.785
-9.539,-8.505,5.783
-9.430,-8.542,5.782
-9.320,-8.576,5.780
-9.208,-8.606,5.779
-9.097,-8.633,5.777
-8.984,-8.656,5.776
-8.871,-8.676,5.775
-8.757,-8.692,5.776
-8.643,-8.706,5.778
-8.529,-8.715,5.781
-8.416,-8.722,5.784
