# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-2.814785,3.951803,4.295469,0.000000,14.783602,-0.277661,1.773980,-1.542914
-2.912915,3.933042,4.259438,0.000000,14.883491,-0.301753,1.745036,-1.137119
-3.011533,3.917251,4.232687,0.000000,14.983380,-0.325928,1.713694,-0.689179
-3.110627,3.904678,4.216392,0.000000,15.083269,-0.350594,1.679908,-0.326447
-3.210106,3.895579,4.208651,0.000000,15.183159,-0.369664,1.643772,-0.071730
-3.309848,3.890158,4.206948,0.000000,15.283048,-0.382276,1.606222,-0.039464
-3.409713,3.888548,4.206011,0.000000,15.382937,-0.395692,1.567374,-0.039464
-3.509569,3.890819,4.205073,0.000000,15.482826,-0.365607,1.529271,0.349103
-3.609279,3.896735,4.213358,0.000000,15.582715,-0.334176,1.494325,0.967335
-3.708733,3.905976,4.236229,0.000000,15.682605,-0.305858,1.462429,1.467948
-3.807857,3.918252,4.270703,0.000000,15.782494,-0.280396,1.433150,1.879500
-3.906610,3.933302,4.314439,0.000000,15.882383,-0.255080,1.406406,2.276798
-4.004923,3.950864,4.366834,0.000000,15.982272,-0.233552,1.382008,2.586072
-4.102823,3.970719,4.425594,0.000000,16.082161,-0.212156,1.359747,2.900013
-4.200275,3.992643,4.490573,0.000000,16.182051,-0.190724,1.339622,3.228335
-4.297287,4.016419,4.561819,0.000000,16.281940,-0.169175,1.321648,3.578980
-4.393904,4.041835,4.639526,0.000000,16.381829,-0.147734,1.305819,3.952264
-4.490115,4.068670,4.723852,0.000000,16.481718,-0.126303,1.292133,4.357668
-4.585989,4.096718,4.815116,0.000000,16.581607,-0.104930,1.280585,4.801458
-4.681568,4.125772,4.913712,0.000000,16.681497,-0.083375,1.271174,5.300113
-4.776899,4.155619,5.020301,0.000000,16.781386,-0.061616,1.263932,5.878778
-4.872029,4.186048,5.135939,0.000000,16.881275,-0.039849,1.258864,6.564612
-4.967072,4.216866,5.262066,0.000000,16.981164,-0.017611,1.255993,-7.418444
-5.062028,4.247840,5.119306,0.000000,17.081053,0.004661,1.255346,-7.158541
-5.157015,4.278775,4.977667,0.000000,17.180943,0.027245,1.256933,-6.523415
-5.252089,4.309452,4.844991,0.000000,17.280832,0.050113,1.260797,-5.975842
-5.347272,4.339640,4.720179,0.000000,17.380721,0.073067,1.266945,-5.492530
-5.442743,4.369152,4.602478,0.000000,17.480610,0.096446,1.275414,-5.072615
-5.538438,4.397727,4.491036,0.000000,17.580500,0.119904,1.286217,-4.702857
-5.634491,4.425161,4.385188,0.000000,17.680389,0.143616,1.299375,-4.376757
-5.730931,4.451214,4.284331,0.000000,17.780278,0.167576,1.314917,-4.092577
-5.827752,4.475639,4.187826,0.000000,17.880167,0.191618,1.332850,-3.841919
-5.925085,4.498220,4.095162,0.000000,17.980056,0.215926,1.353209,-3.624166
-6.022835,4.518687,4.005786,0.000000,18.079946,0.240366,1.375994,-3.382349
-6.121065,4.536805,3.920536,0.000000,18.179835,0.264820,1.401225,-3.156692
-6.219741,4.552318,3.839266,0.000000,18.279724,0.289463,1.428908,-2.948695
-6.318803,4.564969,3.761765,0.000000,18.379613,0.314293,1.459051,-2.744335
-6.418235,4.574506,3.688172,0.000000,18.479502,0.340027,1.491729,-2.552471
-6.517925,4.580660,3.618382,0.000000,18.579392,0.366017,1.526990,-2.359236
-6.617765,4.583165,3.552656,0.000000,18.679281,0.393009,1.564876,-2.161941
-6.717634,4.581749,3.491340,0.000000,18.779170,0.421027,1.605528,-1.969980
-6.817362,4.576136,3.434515,0.000000,18.879059,0.449249,1.648997,-1.775548
-6.916706,4.566057,3.382481,0.000000,18.978948,0.477986,1.695286,-1.571281
-7.015501,4.551241,3.335756,0.000000,19.078838,0.507478,1.744512,-1.344986
-7.113359,4.531450,3.295235,0.000000,19.178727,0.538223,1.796697,-1.083620
-7.210043,4.506421,3.262221,0.000000,19.278616,0.570622,1.852066,-0.797353
-7.305182,4.475911,3.237714,0.000000,19.378505,0.603158,1.910725,-0.458550
-7.398243,4.439753,3.223536,0.000000,19.478394,0.636987,1.972612,-0.023170
-7.488882,4.397717,3.222818,0.000000,19.578284,0.673948,2.038092,-0.023170
-7.576457,4.349746,3.222100,0.000000,19.678173,0.665058,2.105505,0.085889
-7.660680,4.296049,3.224761,0.000000,19.778062,0.644879,2.170902,0.312629
-7.741283,4.237029,3.234431,0.000000,19.877951,0.625249,2.234464,0.501156
-7.818027,4.173116,3.249871,0.000000,19.977840,0.597407,2.295515,0.765451
-7.890824,4.104736,3.273314,0.000000,20.077730,0.571624,2.353882,0.976429
-7.959602,4.032304,3.302976,0.000000,20.177619,0.550984,2.409910,1.105892
-8.024287,3.956202,3.336253,0.000000,20.277508,0.532684,2.464020,1.199079
-8.084832,3.876765,3.371963,0.000000,20.377397,0.515932,2.516390,1.270394
-8.141213,3.794301,3.409389,0.000000,20.477286,0.499739,2.567115,1.335291
-8.193390,3.709155,3.448289,0.000000,20.577176,0.484999,2.616275,1.382642
-8.241404,3.621543,3.488111,0.000000,20.677065,0.470055,2.663996,1.436719
-8.285240,3.531798,3.529014,0.000000,20.776954,0.455592,2.710218,1.487741
-8.324942,3.440164,3.570877,0.000000,20.876843,0.441717,2.755036,1.534521
-8.360577,3.346835,3.613548,0.000000,20.976732,0.427371,2.798446,1.593158
-8.392181,3.252113,3.657322,0.000000,21.076622,0.413683,2.840434,1.646239
-8.419858,3.156119,3.702011,0.000000,21.176511,0.401364,2.881141,1.682976
-8.443658,3.059116,3.747147,0.000000,21.276400,0.389763,2.920646,1.714164
-8.463662,2.961270,3.792567,0.000000,21.376289,0.378875,2.959025,1.739830
-8.479953,2.862712,3.838117,0.000000,21.476178,0.368325,2.996346,1.766176
-8.492605,2.763655,3.883811,0.000000,21.576068,0.358078,3.032615,1.793502
-8.501704,2.664194,3.929668,0.000000,21.675957,0.350452,3.067985,1.780652
-8.507317,2.564471,3.974673,0.000000,21.775846,0.343234,3.102628,1.767698
-8.509508,2.464616,4.018852,0.000000,21.875735,0.337662,3.136587,1.714412
-8.508328,2.364747,4.061241,0.000000,21.975624,0.334683,-3.113025,1.598777
-8.503810,2.264946,4.100375,0.000000,22.075514,0.332144,-3.079718,1.487526
-8.495988,2.165389,4.136454,0.000000,22.175403,0.329149,-3.046695,1.397497
-8.484894,2.066118,4.170065,0.000000,22.275292,0.326318,-3.013959,1.314591
-8.470571,1.967266,4.201437,0.000000,22.375181,0.323701,-2.981495,1.236856
-8.453063,1.868940,4.230741,0.000000,22.475070,0.321346,-2.949285,1.162485
-8.432398,1.771185,4.258099,0.000000,22.574960,0.319341,-2.917280,1.088962
-8.408639,1.674195,4.283568,0.000000,22.674849,0.317571,-2.885481,1.018363
-8.381807,1.577972,4.307250,0.000000,22.774738,0.316136,-2.853830,0.947934
-8.351951,1.482649,4.329178,0.000000,22.874627,0.314794,-2.822314,0.882850
-8.319117,1.388324,4.349501,0.000000,22.974516,0.313510,-2.790939,0.823248
-8.283333,1.295042,4.368366,0.000000,23.074406,0.312570,-2.759665,0.762031
-8.244671,1.202963,4.385756,0.000000,23.174295,0.311749,-2.728492,0.704314
-8.203150,1.112109,4.401769,0.000000,23.274184,0.311280,-2.697376,0.644233
-8.158826,1.022592,4.416364,0.000000,23.374073,0.311088,-2.666292,0.583613
-8.111746,0.934503,4.429544,0.000000,23.473962,0.311161,-2.635218,0.522652
-8.061942,0.847905,4.441315,0.000000,23.573852,0.311567,-2.604114,0.459685
-8.009476,0.762914,4.451642,0.000000,23.673741,0.312037,-2.572973,0.401328
-7.954384,0.679593,4.460638,0.000000,23.773630,0.312887,-2.541764,0.339450
-7.896711,0.598031,4.468233,0.000000,23.873519,0.313818,-2.510457,0.281702
-7.836512,0.518318,4.474526,0.000000,23.973408,0.314893,-2.479059,0.226125
-7.773843,0.440549,4.479571,0.000000,24.073298,0.316409,-2.447536,0.165269
