# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-0.981018,4.196929,5.005656,0.000000,11.186771,0.115115,1.872109,5.059723
-1.073114,4.163779,5.103635,0.000000,11.284650,0.095694,1.881640,5.449346
-1.165271,4.129676,5.207499,0.000000,11.382915,0.076725,1.889149,5.858876
-1.257589,4.094790,5.317374,0.000000,11.481605,0.058310,1.894634,6.288240
-1.350112,4.059314,5.433293,0.000000,11.580696,0.040505,1.898104,6.738411
-1.442913,4.023433,5.555319,0.000000,11.680192,0.023400,1.899549,7.208985
-1.536071,3.987332,5.683489,0.000000,11.780100,0.007047,1.898958,7.700323
-1.629656,3.951203,5.817817,0.000000,11.880418,-0.008498,1.896320,7.636870
-1.723735,3.915242,5.948557,0.000000,11.981135,-0.023168,1.891612,7.101244
-1.818397,3.879639,6.068090,0.000000,12.082271,-0.036938,1.884815,6.557731
-1.913701,3.844598,6.176851,0.000000,12.183813,-0.049747,1.875906,6.016855
-2.009705,3.810325,6.275363,0.000000,12.285751,-0.061612,1.864867,5.485849
-2.106494,3.777015,6.364216,0.000000,12.388111,-0.072508,1.851703,4.972837
-2.204070,3.744895,6.443984,0.000000,12.490838,-0.082395,1.836515,4.485931
-2.302531,3.714159,6.515393,0.000000,12.593985,-0.091260,1.819382,4.031296
-2.401897,3.685031,6.579150,0.000000,12.697532,-0.099084,1.800498,3.614566
-2.502232,3.657736,6.636030,0.000000,12.801513,-0.105856,1.780086,3.240181
-2.603598,3.632519,6.686839,0.000000,12.905969,-0.111588,1.758315,2.910743
-2.705975,3.609652,6.732346,0.000000,13.010869,-0.116286,1.735410,2.628294
-2.809411,3.589409,6.773368,0.000000,13.116267,-0.119962,1.711557,2.393985
-2.913884,3.572084,6.810695,0.000000,13.222167,-0.122620,1.686944,0.727847
-3.019333,3.557983,6.822055,0.000000,13.328555,-0.124267,1.661767,-2.327316
-3.125675,3.547415,6.785500,0.000000,13.435420,-0.124909,1.636215,-2.349361
-3.232686,3.540665,6.748274,0.000000,13.542644,-0.124545,1.610471,-2.427356
-3.339871,3.537850,6.709595,0.000000,13.649866,-0.123181,1.584735,-2.540914
-3.447123,3.539008,6.668853,0.000000,13.757124,-0.120812,1.559183,-2.705940
-3.553863,3.544013,6.625353,0.000000,13.863982,-0.117435,1.534004,-2.926471
-3.659799,3.552566,6.578240,0.000000,13.970262,-0.113045,1.509395,-3.179799
-3.765053,3.564388,6.526842,0.000000,14.076178,-0.107624,1.485532,-3.485838
-3.869345,3.579152,6.470342,0.000000,14.181510,-0.101161,1.462633,-3.832262
-3.972722,3.596565,6.407950,0.000000,14.286343,-0.093641,1.440888,-4.217379
-4.075181,3.616333,6.338901,0.000000,14.390692,-0.085032,1.420503,-4.642337
-4.176695,3.638162,6.262396,0.000000,14.494526,-0.075326,1.401703,-5.101902
-4.277294,3.661770,6.177639,0.000000,14.597858,-0.064484,1.384696,-5.588758
-4.377028,3.686886,6.083883,0.000000,14.700706,-0.052496,1.369716,-6.104620
-4.475900,3.713227,5.980333,0.000000,14.803027,-0.039393,1.356946,-6.636295
-4.573999,3.740539,5.866245,0.000000,14.904857,-0.025158,1.346514,-7.167802
-4.671411,3.768570,5.741055,0.000000,15.006221,-0.009871,1.338532,-7.715758
-4.768098,3.797039,5.603959,0.000000,15.107013,0.006430,1.333016,-7.316992
-4.864278,3.825742,5.471335,0.000000,15.207385,0.023682,1.329947,-6.836784
-4.959891,3.854398,5.345155,0.000000,15.307199,0.041805,1.329336,-6.373653
-5.055088,3.882793,5.225356,0.000000,15.406541,0.060754,1.331172,-5.920702
-5.149968,3.910705,5.112067,0.000000,15.505441,0.080435,1.335441,-5.509674
-5.244452,3.937863,5.004989,0.000000,15.603751,0.100785,1.342144,-5.096886
-5.338799,3.964099,4.904250,0.000000,15.701678,0.121712,1.351268,-4.719131
-5.432889,3.989142,4.809648,0.000000,15.799044,0.143102,1.362809,-4.355275
-5.526867,4.012802,4.721077,0.000000,15.895954,0.164888,1.376767,-4.002982
