# x_m, y_m, v_mps
1.380,0.363,5.833
1.417,0.406,5.827
1.454,0.450,5.821
1.490,0.495,5.815
1.526,0.540,5.810
1.560,0.586,5.805
1.595,0.633,5.800
1.628,0.680,5.796
1.661,0.728,5.792
1.692,0.777,5.789
1.723,0.827,5.786
1.753,0.877,5.783
1.782,0.927,5.781
1.810,0.977,5.779
1.837,1.029,5.778
1.863,1.080,5.777
1.888,1.132,5.777
1.913,1.184,5.776
1.936,1.237,5.775
1.959,1.290,5.774
1.980,1.343,5.774
2.001,1.397,5.773
2.021,1.451,5.772
2.040,1.505,5.771
2.058,1.559,5.771
2.075,1.614,5.770
2.091,1.669,5.769
2.106,1.725,5.768
2.120,1.780,5.768
2.134,1.836,5.767
2.146,1.892,5.766
2.158,1.948,5.766
2.169,2.004,5.765
2.178,2.060,5.764
2.187,2.117,5.763
2.195,2.173,5.763
2.202,2.230,5.762
2.208,2.287,5.761
2.214,2.344,5.760
2.218,2.401,5.760
2.221,2.458,5.759
2.224,2.515,5.758
2.225,2.572,5.757
2.226,2.630,5.757
2.226,2.687,5.756
2.225,2.744,5.755
2.222,2.801,5.755
2.219,2.858,5.754
2.216,2.915,5.753
2.211,2.972,5.752
2.205,3.029,5.752
2.198,3.086,5.751
2.191,3.143,5.750
2.182,3.200,5.749
2.172,3.256,5.749
2.162,3.313,5.748
2.151,3.369,5.747
2.138,3.425,5.746
2.125,3.481,5.746
2.111,3.537,5.745
2.096,3.592,5.744
2.080,3.647,5.743
2.063,3.702,5.743
2.045,3.757,5.742
2.026,3.812,5.741
2.006,3.866,5.741
1.986,3.920,5.740
1.964,3.973,5.739
1.941,4.027,5.738
1.918,4.080,5.738
1.893,4.132,5.737
1.868,4.184,5.736
1.841,4.236,5.735
1.814,4.287,5.735
1.785,4.338,5.734
1.756,4.388,5.733
1.726,4.438,5.732
1.694,4.488,5.732
1.662,4.536,5.731
1.629,4.585,5.730
1.595,4.632,5.729
1.559,4.679,5.729
1.523,4.726,5.728
1.486,4.772,5.727
1.448,4.817,5.726
1.409,4.861,5.726
1.369,4.905,5.725
1.328,4.948,5.724
1.286,4.990,5.723
1.243,5.031,5.723
1.199,5.071,5.722
1.154,5.111,5.721
1.109,5.150,5.720
1.062,5.187,5.719
1.014,5.224,5.719
0.966,5.260,5.718
0.916,5.294,5.717
0.866,5.328,5.716
0.814,5.361,5.716
0.762,5.392,5.715
0.709,5.422,5.714
0.654,5.451,5.713
0.599,5.478,5.712
0.543,5.504,5.712
0.486,5.529,5.711
0.429,5.552,5.710
0.370,5.574,5.709
0.311,5.595,5.708
0.251,5.613,5.708
0.189,5.630,5.707
0.128,5.645,5.706
0.065,5.658,5.705
0.002,5.670,5.704
-0.061,5.679,5.704
-0.125,5.687,5.703
-0.188,5.692,5.702
-0.252,5.695,5.701
-0.314,5.697,5.700
-0.377,5.697,5.700
-0.439,5.695,5.699
-0.500,5.692,5.698
-0.562,5.687,5.697
-0.622,5.680,5.697
-0.683,5.672,5.696
-0.743,5.663,5.695
-0.802,5.652,5.694
-0.861,5.640,5.693
-0.919,5.626,5.693
-0.977,5.612,5.692
-1.035,5.596,5.691
-1.091,5.579,5.690
-1.148,5.561,5.690
-1.203,5.542,5.689
-1.259,5.522,5.688
-1.313,5.501,5.687
-1.367,5.480,5.687
-1.421,5.457,5.686
-1.474,5.433,5.685
-1.526,5.408,5.685
-1.577,5.383,5.684
-1.628,5.357,5.685
-1.679,5.330,5.687
-1.729,5.302,5.691
-1.778,5.274,5.697
-1.827,5.245,5.705
-1.875,5.216,5.714
-1.922,5.186,5.725
-1.969,5.155,5.737
-2.015,5.124,5.751
-2.061,5.093,5.766
-2.107,5.061,5.783
-2.151,5.028,5.801
-2.195,4.996,5.821
-2.239,4.963,5.842
-2.282,4.929,5.865
-2.325,4.895,5.889
-2.367,4.861,5.914
-2.409,4.827,5.941
-2.450,4.792,5.968
-2.491,4.757,5.994
-2.532,4.722,6.020
-2.572,4.686,6.046
-2.611,4.651,6.072
-2.651,4.615,6.097
-2.689,4.580,6.122
-2.728,4.544,6.147
-2.766,4.508,6.171
-2.804,4.472,6.196
-2.841,4.436,6.220
-2.878,4.400,6.243
-2.915,4.364,6.267
-2.952,4.328,6.290
-2.988,4.292,6.314
-3.025,4.256,6.337
-3.060,4.220,6.359
-3.096,4.184,6.382
-3.132,4.149,6.404
-3.167,4.113,6.426
-3.202,4.078,6.448
-3.237,4.043,6.470
-3.272,4.008,6.491
-3.307,3.973,6.512
-3.342,3.939,6.533
-3.377,3.904,6.554
-3.411,3.870,6.575
-3.446,3.837,6.595
-3.480,3.803,6.590
-3.515,3.770,6.561
-3.549,3.738,6.534
-3.584,3.705,6.510
-3.618,3.673,6.489
-3.653,3.642,6.470
-3.688,3.610,6.455
-3.722,3.580,6.442
-3.757,3.549,6.432
-3.792,3.519,6.424
-3.827,3.490,6.420
-3.862,3.461,6.417
-3.898,3.432,6.417
-3.933,3.404,6.416
-3.968,3.377,6.416
-4.004,3.350,6.415
-4.040,3.323,6.414
-4.076,3.298,6.414
-4.112,3.272,6.413
-4.148,3.248,6.412
-4.185,3.224,6.412
-4.221,3.200,6.411
-4.258,3.178,6.411
-4.295,3.156,6.410
-4.332,3.135,6.409
-4.369,3.114,6.409
-4.406,3.094,6.408
-4.444,3.075,6.408
-4.481,3.057,6.407
-4.519,3.039,6.406
-4.557,3.023,6.406
-4.595,3.007,6.405
-4.633,2.991,6.405
-4.671,2.977,6.404
-4.710,2.964,6.403
-4.748,2.951,6.403
-4.787,2.940,6.402
-4.826,2.929,6.402
-4.865,2.919,6.401
-4.904,2.910,6.401
-4.943,2.901,6.400
-4.983,2.894,6.399
-5.024,2.887,6.399
-5.065,2.881,6.398
-5.106,2.876,6.398
-5.147,2.871,6.397
-5.189,2.867,6.396
-5.231,2.864,6.396
-5.273,2.862,6.395
-5.316,2.860,6.395
-5.359,2.859,6.394
-5.402,2.859,6.393
-5.445,2.859,6.393
-5.489,2.860,6.392
-5.533,2.862,6.392
-5.577,2.864,6.391
-5.621,2.867,6.390
-5.665,2.870,6.390
-5.710,2.874,6.389
-5.755,2.878,6.388
-5.800,2.883,6.388
-5.845,2.888,6.388
-5.890,2.894,6.392
-5.935,2.901,6.398
-5.981,2.907,6.407
-6.027,2.914,6.419
-6.072,2.922,6.433
-6.118,2.930,6.451
-6.165,2.938,6.471
-6.211,2.947,6.492
-6.258,2.956,6.512
-6.304,2.965,6.532
-6.351,2.975,6.553
-6.398,2.985,6.573
-6.445,2.995,6.594
-6.493,3.005,6.614
-6.540,3.015,6.635
-6.588,3.026,6.655
-6.636,3.037,6.676
-6.684,3.048,6.696
-6.733,3.059,6.716
-6.781,3.070,6.651
-6.830,3.081,6.588
-6.879,3.092,6.528
-6.928,3.103,6.471
-6.978,3.114,6.416
-7.028,3.125,6.364
-7.078,3.136,6.314
-7.128,3.147,6.266
-7.179,3.158,6.220
-7.230,3.169,6.176
-7.281,3.179,6.134
-7.332,3.189,6.094
-7.384,3.199,6.056
-7.436,3.209,6.020
-7.488,3.218,5.985
-7.541,3.227,5.953
-7.594,3.236,5.921
-7.647,3.244,5.892
-7.700,3.252,5.864
-7.754,3.259,5.838
-7.808,3.266,5.814
-7.863,3.272,5.791
-7.917,3.278,5.770
-7.972,3.283,5.751
-8.028,3.288,5.733
-8.083,3.292,5.717
-8.139,3.295,5.702
-8.195,3.297,5.690
-8.252,3.299,5.679
-8.308,3.299,5.670
-8.365,3.299,5.662
-8.423,3.298,5.657
-8.480,3.296,5.654
-8.538,3.293,5.652
-8.595,3.289,5.652
-8.653,3.284,5.651
-8.712,3.278,5.650
-8.770,3.271,5.649
-8.828,3.262,5.649
-8.887,3.253,5.648
-8.946,3.242,5.647
-9.004,3.229,5.646
-9.063,3.216,5.646
-9.122,3.200,5.645
-9.180,3.184,5.644
-9.238,3.166,5.643
-9.297,3.146,5.642
-9.355,3.124,5.642
-9.412,3.101,5.641
-9.470,3.077,5.640
-9.527,3.050,5.639
-9.583,3.022,5.638
-9.639,2.992,5.638
-9.694,2.960,5.637
-9.749,2.926,5.636
-9.802,2.891,5.635
-9.855,2.854,5.634
-9.906,2.814,5.634
-9.956,2.774,5.633
-10.005,2.732,5.632
-10.052,2.688,5.631
-10.097,2.643,5.630
-10.141,2.597,5.630
-10.184,2.550,5.629
-10.225,2.501,5.628
-10.264,2.452,5.627
-10.302,2.402,5.626
-10.338,2.351,5.626
-10.372,2.299,5.625
-10.405,2.246,5.624
-10.437,2.193,5.623
-10.467,2.139,5.623
-10.496,2.084,5.622
-10.523,2.029,5.621
-10.548,1.973,5.620
-10.572,1.917,5.619
-10.595,1.860,5.619
-10.616,1.803,5.618
-10.636,1.746,5.617
-10.654,1.688,5.616
-10.671,1.630,5.616
-10.687,1.572,5.615
-10.701,1.513,5.614
-10.714,1.454,5.613
-10.726,1.396,5.613
-10.736,1.337,5.612
-10.745,1.278,5.611
-10.752,1.219,5.610
-10.759,1.159,5.610
-10.764,1.100,5.609
-10.768,1.041,5.608
-10.770,0.982,5.607
-10.772,0.923,5.607
-10.772,0.864,5.606
-10.771,0.805,5.605
-10.769,0.746,5.605
-10.766,0.688,5.604
-10.761,0.629,5.603
-10.756,0.571,5.602
-10.749,0.514,5.602
-10.742,0.456,5.601
-10.733,0.399,5.600
-10.724,0.342,5.599
-10.714,0.285,5.599
-10.702,0.229,5.598
-10.690,0.173,5.597
-10.677,0.117,5.597
-10.663,0.062,5.596
-10.648,0.007,5.595
-10.633,-0.048,5.594
-10.617,-0.102,5.594
-10.599,-0.156,5.593
-10.581,-0.210,5.592
-10.562,-0.264,5.592
-10.543,-0.317,5.591
-10.522,-0.371,5.590
-10.501,-0.423,5.590
-10.478,-0.476,5.589
-10.455,-0.528,5.588
-10.431,-0.580,5.587
-10.406,-0.631,5.587
-10.381,-0.683,5.586
-10.355,-0.733,5.585
-10.327,-0.783,5.585
-10.299,-0.833,5.584
-10.270,-0.883,5.583
-10.241,-0.932,5.582
-10.210,-0.980,5.582
-10.179,-1.028,5.581
-10.147,-1.076,5.581
-10.115,-1.123,5.581
-10.081,-1.169,5.581
-10.047,-1.215,5.582
-10.012,-1.260,5.583
-9.976,-1.305,5.584
-9.940,-1.349,5.585
-9.902,-1.393,5.587
-9.864,-1.436,5.588
-9.826,-1.479,5.590
-9.786,-1.520,5.592
-9.746,-1.561,5.595
-9.705,-1.602,5.597
-9.664,-1.642,5.600
-9.622,-1.681,5.602
-9.579,-1.719,5.605
-9.535,-1.757,5.608
-9.491,-1.794,5.611
-9.446,-1.831,5.615
-9.401,-1.866,5.618
-9.354,-1.901,5.622
-9.308,-1.935,5.626
-9.260,-1.968,5.630
-9.212,-2.000,5.635
-9.163,-2.032,5.639
-9.114,-2.063,5.644
-9.064,-2.092,5.649
-9.014,-2.121,5.654
-8.963,-2.149,5.660
-8.911,-2.177,5.665
-8.859,-2.203,5.671
-8.806,-2.228,5.677
-8.753,-2.252,5.683
-8.699,-2.276,5.690
-8.645,-2.298,5.697
-8.590,-2.319,5.704
-8.536,-2.339,5.711
-8.481,-2.358,5.718
-8.426,-2.376,5.726
-8.371,-2.393,5.734
-8.316,-2.409,5.742
-8.261,-2.424,5.751
-8.206,-2.438,5.760
-8.151,-2.451,5.769
-8.095,-2.464,5.778
-8.040,-2.475,5.788
-7.985,-2.486,5.798
