# x_m, y_m, v_mps
-1.074,-0.190,6.192
-1.030,-0.172,6.163
-0.986,-0.154,6.135
-0.942,-0.136,6.108
-0.899,-0.118,6.080
-0.856,-0.100,6.053
-0.813,-0.081,6.026
-0.770,-0.062,6.000
-0.727,-0.043,5.973
-0.685,-0.023,5.948
-0.642,-0.003,5.922
-0.600,0.017,5.898
-0.558,0.037,5.873
-0.517,0.058,5.849
-0.475,0.079,5.825
-0.434,0.100,5.802
-0.393,0.121,5.780
-0.353,0.143,5.757
-0.313,0.165,5.736
-0.273,0.188,5.714
-0.233,0.211,5.693
-0.193,0.234,5.673
-0.154,0.257,5.653
-0.116,0.281,5.633
-0.077,0.305,5.614
-0.039,0.330,5.595
-0.001,0.354,5.577
0.037,0.380,5.559
0.074,0.405,5.541
0.111,0.431,5.524
0.147,0.457,5.507
0.183,0.484,5.490
0.219,0.511,5.474
0.254,0.538,5.458
0.289,0.566,5.443
0.324,0.594,5.427
0.358,0.622,5.413
0.392,0.651,5.398
0.426,0.680,5.384
0.459,0.710,5.370
0.491,0.740,5.356
0.523,0.770,5.342
0.555,0.801,5.329
0.586,0.832,5.316
0.616,0.863,5.304
0.646,0.894,5.291
0.676,0.926,5.279
0.704,0.958,5.267
0.733,0.991,5.256
0.760,1.023,5.244
0.787,1.057,5.233
0.813,1.090,5.222
0.839,1.123,5.212
0.863,1.157,5.201
0.887,1.192,5.191
0.911,1.226,5.181
0.934,1.261,5.171
0.956,1.296,5.162
0.977,1.332,5.152
0.998,1.369,5.142
1.018,1.406,5.133
1.038,1.443,5.124
1.057,1.480,5.115
1.076,1.519,5.106
1.094,1.557,5.097
1.111,1.596,5.088
1.127,1.635,5.080
1.143,1.674,5.071
1.159,1.714,5.063
1.173,1.753,5.055
1.187,1.794,5.046
1.201,1.834,5.038
1.213,1.875,5.031
1.225,1.916,5.023
1.237,1.957,5.015
1.247,1.998,5.007
1.257,2.039,5.000
1.267,2.081,4.993
1.275,2.123,4.985
1.283,2.165,4.978
1.290,2.207,4.971
1.297,2.249,4.964
1.303,2.291,4.957
1.308,2.334,4.950
1.313,2.376,4.943
1.317,2.419,4.937
1.320,2.462,4.930
1.323,2.504,4.924
1.324,2.547,4.917
1.326,2.590,4.911
1.326,2.633,4.905
1.326,2.675,4.899
1.325,2.718,4.893
1.323,2.761,4.887
1.321,2.804,4.882
1.318,2.846,4.876
1.315,2.889,4.871
1.310,2.931,4.866
1.305,2.974,4.861
1.300,3.016,4.857
1.293,3.058,4.853
1.286,3.100,4.849
1.278,3.142,4.846
1.270,3.184,4.843
1.261,3.225,4.841
1.251,3.267,4.839
1.241,3.308,4.838
1.229,3.349,4.837
1.218,3.390,4.837
1.205,3.430,4.837
1.192,3.470,4.836
1.178,3.510,4.836
1.164,3.550,4.835
1.149,3.589,4.835
1.133,3.628,4.834
1.116,3.667,4.834
1.099,3.705,4.833
1.081,3.744,4.833
1.063,3.781,4.832
1.044,3.818,4.832
1.024,3.855,4.832
1.004,3.892,4.831
0.983,3.928,4.831
0.961,3.963,4.830
0.939,3.998,4.830
0.916,4.033,4.829
0.893,4.067,4.829
0.868,4.101,4.828
0.844,4.134,4.828
0.819,4.166,4.828
0.793,4.198,4.827
0.766,4.229,4.827
0.739,4.260,4.826
0.712,4.290,4.826
0.684,4.319,4.825
0.655,4.348,4.825
0.626,4.376,4.825
0.596,4.403,4.824
0.566,4.430,4.824
0.536,4.456,4.823
0.505,4.481,4.823
0.473,4.505,4.822
0.441,4.528,4.822
0.409,4.551,4.822
0.376,4.573,4.821
0.343,4.594,4.821
0.310,4.614,4.820
0.276,4.633,4.820
0.242,4.651,4.819
0.208,4.668,4.819
0.173,4.684,4.819
0.138,4.699,4.818
0.103,4.713,4.818
0.068,4.727,4.817
0.033,4.739,4.817
-0.002,4.749,4.817
-0.038,4.759,4.816
-0.073,4.768,4.816
-0.108,4.775,4.815
-0.144,4.782,4.815
-0.179,4.787,4.815
-0.215,4.791,4.814
-0.251,4.794,4.814
-0.288,4.796,4.814
-0.325,4.797,4.813
-0.362,4.797,4.813
-0.400,4.796,4.812
-0.438,4.794,4.812
-0.477,4.791,4.811
-0.515,4.786,4.811
-0.554,4.781,4.811
-0.593,4.775,4.810
-0.632,4.768,4.810
-0.671,4.760,4.810
-0.710,4.751,4.810
-0.749,4.741,4.812
-0.788,4.731,4.815
-0.827,4.719,4.820
-0.866,4.707,4.825
-0.905,4.694,4.831
-0.944,4.679,4.839
-0.982,4.665,4.847
-1.021,4.649,4.857
-1.059,4.632,4.867
-1.098,4.615,4.879
-1.136,4.597,4.892
-1.174,4.579,4.906
-1.212,4.559,4.922
-1.250,4.539,4.938
-1.287,4.518,4.956
-1.325,4.497,4.975
-1.362,4.475,4.995
-1.399,4.452,5.016
-1.436,4.428,5.039
-1.473,4.404,5.063
-1.510,4.380,5.088
-1.546,4.355,5.115
-1.583,4.329,5.142
-1.619,4.303,5.169
-1.655,4.276,5.196
-1.691,4.249,5.223
-1.727,4.221,5.249
-1.762,4.193,5.276
-1.798,4.164,5.303
-1.833,4.135,5.329
-1.869,4.105,5.356
-1.904,4.075,5.382
-1.939,4.045,5.408
-1.974,4.014,5.434
-2.008,3.983,5.461
-2.043,3.951,5.487
-2.078,3.919,5.513
-2.112,3.887,5.539
-2.147,3.854,5.565
-2.182,3.821,5.591
-2.216,3.788,5.616
-2.251,3.755,5.642
-2.286,3.721,5.668
-2.320,3.687,5.693
-2.355,3.652,5.719
-2.390,3.618,5.744
-2.425,3.583,5.770
-2.459,3.548,5.795
-2.495,3.513,5.821
-2.530,3.478,5.846
-2.565,3.442,5.871
-2.601,3.407,5.896
-2.636,3.371,5.922
-2.672,3.335,5.947
-2.709,3.299,5.972
-2.745,3.263,5.997
-2.782,3.227,6.022
-2.819,3.191,6.047
-2.856,3.155,6.072
-2.894,3.119,6.097
-2.932,3.083,6.122
-2.970,3.047,6.146
-3.009,3.011,6.171
-3.048,2.975,6.196
-3.088,2.939,6.220
-3.128,2.904,6.245
-3.168,2.869,6.270
-3.209,2.833,6.294
-3.251,2.799,6.319
-3.293,2.764,6.343
-3.335,2.730,6.368
-3.378,2.696,6.390
-3.422,2.662,6.410
-3.466,2.629,6.427
-3.510,2.596,6.442
-3.556,2.563,6.454
-3.602,2.531,6.465
-3.648,2.500,6.473
-3.695,2.469,6.480
-3.743,2.438,6.485
-3.791,2.408,6.489
-3.840,2.379,6.491
-3.890,2.351,6.492
-3.940,2.323,6.492
-3.991,2.296,6.491
-4.043,2.269,6.490
-4.095,2.244,6.490
-4.148,2.219,6.489
-4.201,2.196,6.488
-4.255,2.173,6.487
-4.310,2.151,6.486
-4.366,2.131,6.485
-4.422,2.111,6.484
-4.478,2.093,6.484
-4.536,2.075,6.483
-4.593,2.059,6.482
-4.651,2.045,6.481
-4.709,2.031,6.480
-4.767,2.019,6.479
-4.825,2.008,6.478
-4.884,1.998,6.478
-4.942,1.989,6.477
-5.000,1.982,6.476
-5.058,1.976,6.475
-5.115,1.970,6.474
-5.173,1.966,6.474
-5.230,1.963,6.474
-5.288,1.961,6.476
-5.345,1.959,6.478
-5.402,1.959,6.482
-5.458,1.959,6.487
-5.514,1.961,6.493
-5.571,1.963,6.500
-5.626,1.965,6.508
-5.682,1.969,6.517
-5.737,1.973,6.528
-5.792,1.977,6.540
-5.847,1.983,6.553
-5.902,1.989,6.568
-5.956,1.995,6.584
-6.010,2.002,6.602
-6.063,2.010,6.621
-6.117,2.018,6.642
-6.170,2.026,6.665
-6.222,2.035,6.687
-6.275,2.044,6.709
-6.327,2.053,6.730
-6.379,2.063,6.752
-6.431,2.073,6.773
-6.482,2.083,6.795
-6.533,2.093,6.760
-6.584,2.104,6.718
-6.634,2.115,6.671
-6.685,2.126,6.620
-6.735,2.137,6.565
-6.784,2.148,6.505
-6.834,2.159,6.440
-6.883,2.170,6.372
-6.932,2.181,6.298
-6.981,2.192,6.225
-7.030,2.203,6.154
-7.078,2.214,6.086
-7.126,2.225,6.019
-7.174,2.236,5.954
-7.222,2.247,5.892
-7.270,2.257,5.831
-7.317,2.267,5.773
-7.364,2.277,5.716
-7.411,2.287,5.661
-7.458,2.297,5.608
-7.505,2.306,5.557
-7.551,2.315,5.508
-7.598,2.323,5.461
-7.644,2.332,5.415
-7.690,2.340,5.371
-7.735,2.347,5.329
-7.781,2.354,5.288
-7.826,2.361,5.249
-7.872,2.367,5.212
-7.917,2.373,5.177
-7.961,2.378,5.142
-8.006,2.383,5.110
-8.051,2.387,5.079
-8.095,2.390,5.049
-8.139,2.393,5.021
-8.183,2.396,4.995
-8.227,2.398,4.969
-8.270,2.399,4.945
-8.314,2.399,4.923
-8.357,2.399,4.902
-8.399,2.399,4.882
-8.442,2.397,4.863
-8.484,2.395,4.846
-8.526,2.392,4.829
-8.568,2.388,4.815
-8.609,2.384,4.801
-8.650,2.379,4.788
-8.690,2.373,4.777
-8.730,2.366,4.767
-8.770,2.359,4.758
-8.809,2.351,4.750
-8.847,2.342,4.744
-8.886,2.332,4.738
-8.923,2.321,4.734
-8.960,2.310,4.731
-8.997,2.297,4.729
-9.032,2.284,4.728
-9.068,2.270,4.727
-9.102,2.255,4.727
-9.136,2.240,4.727
-9.169,2.223,4.726
-9.201,2.206,4.726
-9.232,2.188,4.726
-9.263,2.169,4.725
-9.293,2.149,4.725
-9.322,2.128,4.724
-9.350,2.107,4.724
-9.377,2.085,4.724
-9.404,2.061,4.723
-9.430,2.037,4.723
-9.456,2.012,4.723
-9.481,1.986,4.722
-9.505,1.958,4.722
-9.529,1.930,4.721
-9.552,1.901,4.721
-9.574,1.872,4.721
-9.596,1.841,4.720
-9.617,1.810,4.720
-9.637,1.778,4.719
-9.656,1.745,4.719
-9.675,1.712,4.719
-9.692,1.678,4.718
-9.709,1.644,4.718
-9.726,1.608,4.717
-9.741,1.573,4.717
-9.755,1.537,4.717
-9.769,1.500,4.716
-9.782,1.463,4.716
-9.794,1.425,4.715
-9.805,1.388,4.715
-9.815,1.349,4.714
-9.824,1.311,4.714
-9.833,1.272,4.714
-9.840,1.232,4.713
-9.847,1.193,4.713
-9.853,1.153,4.712
-9.858,1.113,4.712
-9.863,1.073,4.712
-9.866,1.032,4.711
-9.869,0.992,4.711
-9.871,0.951,4.710
-9.872,0.910,4.710
-9.872,0.869,4.709
-9.871,0.828,4.709
-9.870,0.787,4.709
-9.867,0.746,4.708
-9.864,0.704,4.708
-9.861,0.663,4.707
-9.856,0.621,4.707
-9.850,0.580,4.706
-9.844,0.538,4.706
-9.837,0.496,4.705
-9.830,0.455,4.705
-9.821,0.413,4.705
-9.812,0.371,4.704
-9.803,0.330,4.705
-9.792,0.288,4.707
-9.781,0.247,4.709
-9.769,0.205,4.712
-9.757,0.164,4.715
-9.744,0.123,4.719
-9.730,0.082,4.724
-9.716,0.041,4.729
-9.701,0.001,4.734
-9.685,-0.039,4.740
-9.669,-0.079,4.746
-9.652,-0.118,4.752
-9.635,-0.157,4.759
-9.617,-0.196,4.765
-9.599,-0.235,4.772
-9.579,-0.273,4.780
-9.560,-0.311,4.787
-9.539,-0.349,4.794
-9.518,-0.386,4.802
-9.497,-0.423,4.810
-9.475,-0.460,4.817
-9.452,-0.496,4.825
-9.429,-0.532,4.833
-9.405,-0.567,4.841
-9.380,-0.602,4.849
-9.355,-0.637,4.857
-9.330,-0.671,4.866
-9.304,-0.705,4.874
-9.277,-0.738,4.882
-9.250,-0.771,4.891
-9.222,-0.803,4.899
-9.194,-0.835,4.907
-9.166,-0.867,4.916
-9.136,-0.898,4.924
-9.107,-0.928,4.933
-9.077,-0.958,4.942
-9.046,-0.987,4.950
-9.015,-1.016,4.959
-8.983,-1.044,4.968
-8.951,-1.072,4.977
-8.919,-1.099,4.986
-8.886,-1.126,4.995
-8.853,-1.152,5.004
-8.819,-1.177,5.013
-8.785,-1.202,5.022
-8.751,-1.226,5.031
-8.716,-1.249,5.041
-8.681,-1.272,5.050
-8.645,-1.294,5.060
-8.609,-1.316,5.069
-8.573,-1.337,5.079
-8.536,-1.357,5.089
-8.500,-1.376,5.098
-8.463,-1.395,5.108
-8.425,-1.413,5.118
-8.388,-1.430,5.128
-8.350,-1.446,5.139
-8.311,-1.462,5.149
-8.272,-1.477,5.160
-8.233,-1.491,5.171
-8.193,-1.505,5.182
-8.153,-1.518,5.193
-8.113,-1.531,5.205
-8.072,-1.543,5.217
-8.031,-1.554,5.229
-7.989,-1.565,5.241
-7.947,-1.575,5.254
-7.905,-1.584,5.267
-7.862,-1.593,5.280
-7.819,-1.602,5.294
