# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-6.610564,2.782853,4.403523,0.000000,21.342133,0.409664,2.810697,0.012936
-6.641331,2.675283,4.403851,0.000000,21.454017,0.407625,2.860842,0.051299
-6.666843,2.566664,4.405151,0.000000,21.565591,0.405114,2.909578,0.095328
-6.687200,2.457318,4.407557,0.000000,21.676816,0.402147,2.956811,0.144332
-6.702539,2.347371,4.411191,0.000000,21.787828,0.398808,3.002818,0.196352
-6.712958,2.237185,4.416115,0.000000,21.898506,0.395167,3.047515,0.249923
-6.718592,2.126877,4.422361,0.000000,22.008957,0.391265,3.091035,0.304287
-6.719565,2.016703,4.429935,0.000000,22.119135,0.387165,3.133413,0.358368
-6.716013,1.906858,4.438817,0.000000,22.229038,0.382917,-3.108543,0.411398
-6.708062,1.797424,4.448975,0.000000,22.338760,0.378521,-3.068332,0.463640
-6.695856,1.688684,4.460364,0.000000,22.448183,0.374046,-3.029129,0.514032
-6.679517,1.580667,4.472936,0.000000,22.557429,0.369473,-2.990875,0.563268
-6.659218,1.473637,4.486633,0.000000,22.666367,0.364803,-2.953457,0.611663
-6.635122,1.367685,4.501422,0.000000,22.775025,0.360134,-2.916853,0.657479
-6.607345,1.262793,4.517243,0.000000,22.883532,0.355485,-2.880969,0.700632
-6.576019,1.159130,4.534008,0.000000,22.991825,0.350901,-2.845752,0.740598
-6.541243,1.056724,4.551640,0.000000,23.099975,0.346444,-2.811165,0.776358
-6.503239,0.955828,4.569992,0.000000,23.207791,0.342143,-2.777112,0.807809
-6.462165,0.856454,4.588960,0.000000,23.315319,0.338024,-2.743575,0.834718
-6.418076,0.758487,4.608460,0.000000,23.422750,0.334151,-2.710462,0.855959
-6.371028,0.661953,4.628363,0.000000,23.530138,0.330514,-2.677735,0.872015
-6.321150,0.567024,4.648523,0.000000,23.637373,0.327166,-2.645349,0.882144
-6.268330,0.473502,4.668861,0.000000,23.744780,0.324112,-2.613228,0.886293
-6.212703,0.381664,4.689199,0.000000,23.852152,0.321285,-2.581339,0.886335
-6.154268,0.291534,4.709458,0.000000,23.959567,0.318686,-2.549580,0.882394
-6.093013,0.203139,4.729566,0.000000,24.067112,0.316277,-2.517918,0.875362
-6.029120,0.116771,4.749408,0.000000,24.174545,0.314037,-2.486312,0.865991
-5.962456,0.032283,4.768991,0.000000,24.282165,0.311975,-2.454697,0.853934
-5.893223,-0.050028,4.788211,0.000000,24.389722,0.310065,-2.423025,0.839996
-5.821379,-0.130186,4.807058,0.000000,24.497364,0.308279,-2.391192,0.824801
-5.746962,-0.208108,4.825510,0.000000,24.605112,0.306610,-2.359157,0.808464
-5.670154,-0.283572,4.843517,0.000000,24.712789,0.305005,-2.326911,0.792365
-5.590830,-0.356665,4.861131,0.000000,24.820654,0.303431,-2.294368,0.777020
-5.509233,-0.427124,4.878332,0.000000,24.928462,0.301866,-2.261560,0.763060
-5.425294,-0.494969,4.895185,0.000000,25.036392,0.300269,-2.228449,0.751241
-5.339091,-0.560088,4.911737,0.000000,25.144425,0.298625,-2.195011,0.741795
-5.250782,-0.622317,4.928026,0.000000,25.252458,0.296881,-2.161348,0.735940
-5.160283,-0.681662,4.944161,0.000000,25.360679,0.295014,-2.127484,0.733926
-5.067832,-0.737913,4.960199,0.000000,25.468898,0.293019,-2.093527,0.735791
-4.973376,-0.791047,4.976249,0.000000,25.577273,0.290893,-2.059547,0.741366
-4.877018,-0.840935,4.992388,0.000000,25.685780,0.288622,-2.025622,0.750808
-4.778910,-0.887436,5.008690,0.000000,25.794351,0.286222,-1.991832,0.763602
-4.679036,-0.930491,5.025243,0.000000,25.903109,0.283680,-1.958188,0.779868
-4.577611,-0.969938,5.042104,0.000000,26.011936,0.280981,-1.924779,0.799952
-4.474679,-1.005698,5.059362,0.000000,26.120902,0.278125,-1.891636,0.823685
-4.370386,-1.037652,5.077090,0.000000,26.229980,0.275087,-1.858816,0.851633
-4.265204,-1.065680,5.095316,0.000000,26.338833,0.271872,-1.826390,0.883676
-4.159365,-1.089861,5.114110,0.000000,26.447399,0.268454,-1.794386,0.920479
-4.053080,-1.110306,5.133554,0.000000,26.555633,0.264817,-1.762888,0.962396
-3.946606,-1.127162,5.153723,0.000000,26.663432,0.260953,-1.731932,1.009621
-3.840060,-1.140623,5.174719,0.000000,26.770825,0.256848,-1.701578,1.062472
-3.733434,-1.150864,5.196666,0.000000,26.877942,0.252497,-1.671899,1.120989
-3.626815,-1.158000,5.219665,0.000000,26.984800,0.247893,-1.642935,1.185404
-3.520259,-1.162145,5.243827,0.000000,27.091436,0.243035,-1.614765,1.255737
-3.413870,-1.163408,5.269244,0.000000,27.197833,0.237918,-1.587440,1.332295
-3.307713,-1.161898,5.296020,0.000000,27.304000,0.232557,-1.561026,1.414707
-3.201843,-1.157723,5.324247,0.000000,27.409953,0.226971,-1.535600,1.502678
-3.096328,-1.150988,5.354005,0.000000,27.515683,0.221178,-1.511153,1.595914
