# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
0.057203,4.903218,6.371883,0.000000,11.612992,-0.076629,2.509858,6.509427
-0.000838,4.814508,6.479276,0.000000,11.719002,-0.092539,2.496285,6.506348
-0.060848,4.725512,6.586181,0.000000,11.826340,-0.107365,2.480149,6.231460
-0.123063,4.636458,6.688174,0.000000,11.934974,-0.121088,2.461425,5.112173
-0.187734,4.547561,6.771680,0.000000,12.044906,-0.133802,2.440081,4.056420
-0.255110,4.459050,6.837990,0.000000,12.156144,-0.145509,2.416176,0.340393
-0.325395,4.371227,6.843587,0.000000,12.268629,-0.156191,2.389823,-2.077647
-0.398856,4.284322,6.808953,0.000000,12.382422,-0.165870,2.361123,-1.614274
-0.475679,4.198678,6.781622,0.000000,12.497473,-0.174504,2.330549,-1.199795
-0.556067,4.114617,6.761013,0.000000,12.613785,-0.182112,2.298376,-0.829222
-0.640229,4.032475,6.746574,0.000000,12.731388,-0.188729,2.264804,-0.502125
-0.728299,3.952661,6.737722,0.000000,12.850243,-0.194369,2.230068,-0.216785
-0.820452,3.875562,6.733855,0.000000,12.970395,-0.199052,2.194360,-0.102313
-0.916855,3.801590,6.732008,0.000000,13.091908,-0.202798,2.157848,-0.102285
-1.017685,3.731197,6.730140,0.000000,13.214879,-0.205612,2.120713,-0.101826
-1.123056,3.664922,6.728256,0.000000,13.339360,-0.207508,2.083142,-0.101444
-1.232549,3.603561,6.726363,0.000000,13.464874,-0.208489,2.045291,-0.101160
-1.345666,3.547714,6.724466,0.000000,13.591026,-0.208556,2.007353,-0.099673
-1.461934,3.497851,6.722590,0.000000,13.717535,-0.207710,1.969481,-0.099481
-1.579299,3.454622,6.720739,0.000000,13.842609,-0.205945,1.931851,-0.099563
-1.697129,3.417688,6.718910,0.000000,13.966091,-0.203255,1.894644,-0.099544
-1.815181,3.386587,6.717101,0.000000,14.088172,-0.199627,1.858020,0.048529
