# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
3.751298,3.749707,5.594147,0.000000,14.294002,0.140784,2.998789,2.428008
3.652243,3.763246,5.637364,0.000000,14.393960,0.136479,3.012649,2.475641
3.553048,3.775428,5.681091,0.000000,14.493918,0.132221,3.026075,2.525269
3.453674,3.786301,5.725351,0.000000,14.593876,0.127999,3.039082,2.577383
3.354181,3.795900,5.770173,0.000000,14.693834,0.123812,3.051667,2.632087
3.254577,3.804267,5.815591,0.000000,14.793792,0.119651,3.063834,2.689790
3.154865,3.811443,5.861641,0.000000,14.893750,0.115524,3.075589,2.750297
3.055100,3.817466,5.908355,0.000000,14.993708,0.111431,3.086931,2.813631
2.955256,3.822379,5.955766,0.000000,15.093666,0.107364,3.097866,2.880274
2.855373,3.826219,6.003912,0.000000,15.193624,0.103228,3.108393,2.954965
2.755456,3.829028,6.052909,0.000000,15.293582,0.099058,3.118503,3.036218
2.655507,3.830848,6.102843,0.000000,15.393541,0.094814,3.128197,3.126364
2.555558,3.831721,6.153837,0.000000,15.493499,0.090033,3.137435,3.249875
2.455597,3.831695,6.206401,0.000000,15.593457,0.085266,3.146196,3.378886
2.355643,3.830817,6.260583,0.000000,15.693415,0.080402,3.154478,3.520017
2.255700,3.829136,6.316535,0.000000,15.793373,0.075489,3.162269,3.671479
2.155769,3.826700,6.374370,0.000000,15.893331,0.070594,3.169570,3.830314
2.055862,3.823560,6.434154,0.000000,15.993289,0.065743,3.176384,3.995720
1.955975,3.819762,6.495933,0.000000,16.093247,0.060898,3.182713,4.170879
1.856113,3.815357,6.559800,0.000000,16.193205,0.056044,3.188558,4.357616
1.756279,3.810393,6.625868,0.000000,16.293163,0.051187,3.193917,4.556804
1.656471,3.804918,6.694259,0.000000,16.393121,0.046376,3.198792,4.766460
1.556688,3.798980,6.765057,0.000000,16.493079,0.041748,3.203196,4.978093
1.456933,3.792625,6.838216,0.000000,16.593037,0.037121,3.207138,5.205432
1.357201,3.785901,6.913888,0.000000,16.692995,0.032591,3.210621,5.442906
1.257491,3.778851,6.992137,0.000000,16.792953,0.028103,3.213654,5.696026
1.157803,3.771522,7.073097,0.000000,16.892911,0.023632,3.216239,5.996721
1.058130,3.763957,7.157342,0.000000,16.992869,0.019225,3.218381,6.309933
0.958475,3.756201,7.244929,0.000000,17.092827,0.014818,3.220082,4.006664
0.858829,3.748296,7.300000,0.000000,17.192786,0.010305,3.221340,0.000000
0.759192,3.740290,7.300000,0.000000,17.292744,0.005748,3.222142,0.000000
0.659562,3.732226,7.300000,0.000000,17.392702,0.001299,3.222490,0.000000
0.559929,3.724149,7.300000,0.000000,17.492660,-0.002777,3.222416,0.000000
0.460297,3.716099,7.300000,0.000000,17.592618,-0.006853,3.221935,0.000000
0.360658,3.708119,7.300000,0.000000,17.692576,-0.011855,3.221012,0.000000
0.261010,3.700256,7.300000,0.000000,17.792534,-0.017195,3.219560,0.000000
0.161348,3.692565,7.300000,0.000000,17.892492,-0.022923,3.217570,0.000000
0.061669,3.685104,7.300000,0.000000,17.992450,-0.029864,3.214932,0.000000
-0.038032,3.677940,7.300000,0.000000,18.092408,-0.036806,3.211600,0.000000
-0.137760,3.671142,7.300000,0.000000,18.192366,-0.043000,3.207602,0.000000
-0.237515,3.664773,7.300000,0.000000,18.292324,-0.048954,3.203006,0.000000
-0.337298,3.658892,7.300000,0.000000,18.392282,-0.053363,3.197835,0.000000
-0.437112,3.653539,7.300000,0.000000,18.492240,-0.053436,3.192498,0.000000
-0.536954,3.648720,7.300000,0.000000,18.592198,-0.053502,3.187153,0.000000
-0.636816,3.644430,7.300000,0.000000,18.692156,-0.049092,3.181975,0.000000
-0.736702,3.640630,7.300000,0.000000,18.792114,-0.043373,3.177354,0.000000
-0.836606,3.637264,7.300000,0.000000,18.892072,-0.037691,3.173303,0.000000
