# s_m, x_opt_m, y_opt_m, d_opt_m, x_left_m, y_left_m, d_left_m, x_right_m, y_right_m, d_right_m, v_opt_mps, v_left_mps, v_right_mps, kappa_opt_radpm, kappa_left_radpm, kappa_right_radpm, psi_opt_rad, psi_left_rad, psi_right_rad, ax_opt_mps2, ax_left_mps2, ax_right_mps2
23.590101,-5.442954,2.960235,0.000000,-5.712298,3.553637,0.650960,-5.348503,2.622158,-0.344004,4.913295,5.311163,4.758506,0.237143,0.211107,0.262258,3.614326,3.528334,3.526437,-1.425209,-0.874445,-1.296404
23.690059,-5.531378,2.913669,0.000000,-5.816314,3.511521,0.661383,-5.429442,2.589388,-0.333662,4.884214,5.292655,4.734656,0.245120,0.215245,0.268332,3.638423,3.553716,3.551560,-1.293924,-0.809389,-1.225552
23.790017,-5.618662,2.864936,0.000000,-5.919637,3.466605,0.671622,-5.509096,2.554763,-0.323512,4.857661,5.275397,4.712121,0.253169,0.219170,0.274168,3.663330,3.579923,3.577554,-1.139044,-0.748273,-1.159000
23.889975,-5.704663,2.814022,0.000000,-6.022198,3.418775,0.681651,-5.587374,2.518259,-0.313588,4.834165,5.259321,4.690828,0.261910,0.222879,0.279766,3.689057,3.606907,3.604379,-0.963734,-0.691370,-1.096420
23.989933,-5.789309,2.760870,0.000000,-6.123859,3.367942,0.691435,-5.664182,2.479857,-0.303916,4.814197,5.244358,4.670714,0.271149,0.226378,0.285141,3.715696,3.634599,3.631996,-0.779281,-0.638881,-1.037541
24.089891,-5.872504,2.705429,0.000000,-6.224476,3.314022,0.700942,-5.739429,2.439534,-0.294525,4.797989,5.230433,4.651711,0.280395,0.229666,0.290297,3.743271,3.662938,3.660348,-0.592354,-0.589819,-0.981781
24.189849,-5.954071,2.647709,0.000000,-6.323927,3.256916,0.710146,-5.813033,2.397272,-0.285447,4.785632,5.217485,4.633763,0.289330,0.232751,0.295238,3.771735,3.691848,3.689363,-0.387760,-0.544958,-0.929834
24.289807,-6.033977,2.587623,0.000000,-6.422003,3.196575,0.719005,-5.884889,2.353066,-0.276719,4.777526,5.205444,4.616803,0.298440,0.235638,0.299970,3.801116,3.721262,3.718968,-0.170344,-0.503476,-0.880484
24.389766,-6.112028,2.525201,0.000000,-6.518552,3.132930,0.727491,-5.954938,2.306892,-0.268367,4.773961,5.194247,4.600775,0.307440,0.238336,0.304494,3.831396,3.751115,3.749096,-0.050819,-0.464781,-0.835857
24.489724,-6.188133,2.460404,0.000000,-6.613378,3.065941,0.735567,-6.023080,2.258756,-0.260424,4.772897,5.183848,4.585592,0.316708,0.240851,0.308818,3.862586,3.781351,3.779671,-0.050797,-0.430187,-0.792770
24.589682,-6.262165,2.393214,0.000000,-6.706175,2.995686,0.743205,-6.089359,2.208579,-0.252887,4.771833,5.174180,4.571198,0.325006,0.243188,0.312944,3.894716,3.811910,3.810621,-0.050774,-0.397804,-0.753934
24.689640,-6.333948,2.323689,0.000000,-6.796793,2.922172,0.750436,-6.153713,2.156374,-0.245759,4.770769,5.165201,4.557510,0.328486,0.245355,0.316877,3.927366,3.842733,3.841870,-0.050751,-0.368835,-0.718827
24.789598,-6.403437,2.251816,0.000000,-6.884893,2.845599,0.757231,-6.216190,2.102070,-0.239044,4.769706,5.156859,4.544435,0.332332,0.247356,0.320620,3.960397,3.873763,3.873339,-0.050729,-0.343588,-0.684241
24.889556,-6.470485,2.177701,0.000000,-7.052780,2.684099,0.771687,-6.335870,1.986934,-0.226928,4.768642,5.141819,4.519916,0.330151,0.250873,0.327541,3.993591,3.936209,3.936610,-0.050706,-0.302564,-0.626012
24.989514,-6.535058,2.101404,0.000000,-7.132352,2.599544,0.777722,-6.393039,1.926182,-0.220887,4.767579,5.134982,4.508347,0.325871,0.252396,0.330720,4.026374,3.967509,3.968255,-0.050683,-0.287466,-0.601160
25.089472,-6.597124,2.023031,0.000000,-7.208950,2.512676,0.783458,-6.448412,1.863384,-0.215137,4.766517,5.128494,4.497169,0.321567,0.253766,0.333712,4.058754,3.998788,3.999818,-0.050661,-0.276107,-0.579817
25.189430,-6.656624,1.942724,0.000000,-7.282573,2.423626,0.788916,-6.501933,1.798646,-0.209663,4.765454,5.122270,4.486326,0.316049,0.254983,0.336519,4.090615,4.030002,4.031239,-0.050661,-0.268793,-0.562176
25.289388,-6.713566,1.860565,0.000000,-7.353216,2.332519,0.794104,-6.553553,1.732070,-0.204459,4.764391,5.116217,4.475758,0.310990,0.256050,0.339140,4.121953,4.061097,4.062455,0.015121,-0.265683,-0.548163
25.389346,-6.767925,1.776677,0.000000,-7.420883,2.239466,0.799029,-6.603237,1.663744,-0.199517,4.764709,5.110239,4.465399,0.306749,0.256971,0.341580,4.152821,4.092013,4.093424,0.122107,-0.265582,-0.537953
25.489304,-6.819684,1.691167,0.000000,-7.485573,2.144580,0.803700,-6.650948,1.593762,-0.194829,4.767270,5.104267,4.455184,0.302972,0.257758,0.343840,4.183292,4.122721,4.124095,0.208730,-0.266317,-0.531925
25.589262,-6.868829,1.604129,0.000000,-7.547280,2.047980,0.808124,-6.696647,1.522219,-0.190384,4.771644,5.098283,4.445036,0.299569,0.258417,0.345918,4.213402,4.153166,4.154461,0.279162,-0.270922,-0.529891
25.689220,-6.915349,1.515652,0.000000,-7.606020,1.949739,0.812313,-6.740309,1.449196,-0.186173,4.777489,5.092196,4.434882,0.296532,0.258970,0.347820,4.243195,4.183328,4.184501,0.313227,-0.279320,-0.529602
25.789178,-6.959220,1.425847,0.000000,-7.661785,1.849968,0.816271,-6.781892,1.374797,-0.182192,4.784038,5.085923,4.424692,0.293773,0.259439,0.349548,4.272693,4.213223,4.214230,-0.478739,-0.291194,-0.531208
25.889136,-7.000441,1.334779,0.000000,-7.764416,1.646102,0.824747,-6.858681,1.222258,-0.174881,4.774024,5.072502,4.404021,0.292886,0.260207,0.352514,4.301995,4.272263,4.272960,-0.539517,-0.323520,-0.547446
25.989094,-7.038974,1.242550,0.000000,-7.811278,1.542113,0.828315,-6.893798,1.144331,-0.171293,4.762715,5.065222,4.393384,0.292781,0.260550,0.353791,4.331264,4.301476,4.302027,-0.583266,-0.343317,-0.561472
26.089052,-7.074790,1.149239,0.000000,-7.855139,1.436857,0.831666,-6.926687,1.065406,-0.167922,4.750457,5.057488,4.382443,0.292718,0.260894,0.354963,4.360531,4.330529,4.330949,-0.628312,-0.364978,-0.579071
26.189011,-7.107866,1.054905,0.000000,-7.895977,1.330411,0.834800,-6.957320,0.985557,-0.164766,4.737218,5.049253,4.371128,0.292282,0.261257,0.356059,4.389769,4.359452,4.359753,-0.687307,-0.388087,-0.599993
26.288969,-7.138166,0.959665,0.000000,-7.933763,1.222854,0.837715,-6.985670,0.904860,-0.161829,4.722693,5.040484,4.359371,0.292097,0.261646,0.357108,4.418971,4.388278,4.388469,-0.744576,-0.412699,-0.623662
26.388927,-7.165679,0.863560,0.000000,-7.968469,1.114283,0.840408,-7.011718,0.823374,-0.159112,4.706908,5.031142,4.347115,0.292304,0.262085,0.358144,4.448178,4.417034,4.417126,-0.796187,-0.438163,-0.649608
26.488885,-7.190368,0.766703,0.000000,-8.000073,1.004775,0.842881,-7.035442,0.741170,-0.156613,4.689969,5.021206,4.334311,0.292827,0.262577,0.359197,4.477420,4.445753,4.445753,-0.843633,-0.464553,-0.677530
26.588843,-7.212211,0.669172,0.000000,-8.028552,0.894416,0.845136,-7.056820,0.658328,-0.154331,4.671954,5.010650,4.320917,0.293539,0.263133,0.360316,4.506725,4.474463,4.474378,-0.889899,-0.491693,-0.706444
26.688801,-7.231187,0.571022,0.000000,-8.053886,0.783278,0.847172,-7.075833,0.574920,-0.152263,4.652875,4.999452,4.306907,0.294295,0.263774,0.361538,4.536106,4.503190,4.503028,-0.939162,-0.519598,-0.735898
26.788759,-7.247263,0.472384,0.000000,-8.095022,0.559000,0.851309,-7.106685,0.406719,-0.148672,4.632655,4.975213,4.277007,0.295304,0.265368,0.364508,4.565567,4.560807,4.560492,-0.986115,-0.560235,-0.792117
26.888717,-7.260425,0.373286,0.000000,-8.110780,0.446021,0.853025,-7.118491,0.322075,-0.146951,4.611329,4.962351,4.261149,0.296453,0.266365,0.366359,4.595145,4.589737,4.589342,-1.033858,-0.577803,-0.816923
26.988675,-7.270643,0.273857,0.000000,-8.123298,0.332594,0.854526,-7.127861,0.237174,-0.145442,4.588864,4.949046,4.244742,0.297861,0.267524,0.368533,4.624846,4.618778,4.618294,-1.079598,-0.592634,-0.837850
27.088633,-7.277896,0.174173,0.000000,-8.132555,0.218798,0.855811,-7.134782,0.152094,-0.144148,4.565286,4.935355,4.227860,0.299540,0.268874,0.371057,4.654699,4.647949,4.647370,-1.123093,-0.603841,-0.854373
27.188591,-7.282162,0.074297,0.000000,-8.138526,0.104715,0.856878,-7.139241,0.066916,-0.143070,4.540629,4.921358,4.210588,0.301468,0.270430,0.374006,4.684738,4.677277,4.676591,-1.164958,-0.610803,-0.864837
27.288549,-7.283416,-0.025631,0.000000,-8.141186,-0.009573,0.857726,-7.141224,-0.018275,-0.142211,4.514911,4.907149,4.193049,0.303651,0.272218,0.377412,-1.568211,4.706786,4.705981,-1.204870,-0.606861,-0.863179
27.388507,-7.281636,-0.125585,0.000000,-8.140508,-0.123983,0.858349,-7.140719,-0.103396,-0.141573,4.488157,4.892980,4.175489,0.305935,0.274254,0.381285,-1.537741,-1.546682,-1.547619,-1.246988,-0.594999,-0.849139
27.488465,-7.276802,-0.225419,0.000000,-8.136465,-0.238418,0.858744,-7.137718,-0.188367,-0.141162,4.460298,4.879035,4.158162,0.308499,0.276527,0.385653,-1.507036,-1.516725,-1.517808,-1.287491,-0.575842,-0.825775
27.588423,-7.268892,-0.325053,0.000000,-8.129031,-0.352791,0.858906,-7.132211,-0.273108,-0.140982,4.431350,4.865489,4.141263,0.311420,0.279041,0.390489,-1.476059,-1.486506,-1.487748,-1.324851,-0.549862,-0.792675
27.688381,-7.257883,-0.424409,0.000000,-8.103881,-0.580995,0.858971,-7.113655,-0.441520,-0.140933,4.401364,4.840237,4.109578,0.314736,0.284649,0.401509,-1.444764,-1.425151,-1.426763,-1.358115,-0.479215,-0.697749
27.788339,-7.243757,-0.523342,0.000000,-8.086101,-0.694650,0.858793,-7.100596,-0.525004,-0.141125,4.370412,4.828834,4.095207,0.318317,0.287674,0.407601,-1.413132,-1.393955,-1.395780,-1.391836,-0.435771,-0.636610
27.888297,-7.226486,-0.621803,0.000000,-8.064805,-0.807883,0.858369,-7.085015,-0.607856,-0.141563,4.338461,4.818425,4.082080,0.323013,0.290784,0.413997,-1.381083,-1.362368,-1.364429,-1.406260,-0.387427,-0.567247
27.988256,-7.206047,-0.719641,0.000000,-8.039948,-0.920616,0.857690,-7.066908,-0.689980,-0.142255,4.305939,4.809134,4.070377,0.328116,0.293943,0.420603,-1.348544,-1.330360,-1.332678,-1.416228,-0.334904,-0.489828
28.088214,-7.182411,-0.816755,0.000000,-8.011489,-1.032725,0.856745,-7.046275,-0.771266,-0.143212,4.272937,4.801073,4.060273,0.333461,0.297112,0.427367,-1.315482,-1.297891,-1.300494,-1.425557,-0.278785,-0.406259
28.188172,-7.155550,-0.913036,0.000000,-7.979384,-1.144103,0.855523,-7.023116,-0.851611,-0.144446,4.239457,4.794337,4.051898,0.339147,0.300249,0.434133,-1.281867,-1.264927,-1.267844,-1.432416,-0.218628,-0.317400
28.288130,-7.125444,-1.008338,0.000000,-7.943587,-1.254634,0.854009,-6.997434,-0.930914,-0.145970,4.205548,4.789036,4.045363,0.345203,0.303345,0.440804,-1.247670,-1.231431,-1.234693,-1.430189,-0.155021,-0.224303
28.388088,-7.092064,-1.102556,0.000000,-7.904060,-1.364171,0.852187,-6.969239,-1.009052,-0.147800,4.171416,4.785265,4.040754,0.351985,0.306365,0.447291,-1.212829,-1.197361,-1.201006,-1.420152,-0.086969,-0.128207
28.488046,-7.055392,-1.195536,0.000000,-7.813629,-1.579766,0.847611,-6.905346,-1.161411,-0.151662,4.137246,4.781891,4.037387,0.359158,0.312204,0.459292,-1.177290,-1.127329,-1.131869,-1.409600,-0.051142,-0.036195
28.588004,-7.015407,-1.287137,0.000000,-7.762645,-1.685521,0.845277,-6.869683,-1.235389,-0.154033,4.103048,4.780635,4.036651,0.366559,0.314991,0.464645,-1.141022,-1.091273,-1.096341,-1.395566,-0.051114,-0.036167
28.687962,-6.972092,-1.377214,0.000000,-7.707756,-1.789714,0.842595,-6.831571,-1.307738,-0.156753,4.068907,4.779376,4.035918,0.374346,0.317685,0.469481,-1.103997,-1.054457,-1.060115,-1.376900,-0.051106,-0.036148
28.787920,-6.925434,-1.465614,0.000000,-7.648934,-1.892157,0.839545,-6.791045,-1.378323,-0.159842,4.034940,4.778112,4.035189,0.382579,0.320254,0.473731,-1.066168,-1.016825,-1.023157,-1.339043,-0.051083,-0.036120
28.887878,-6.875437,-1.552150,0.000000,-7.586134,-1.992691,0.836106,-6.748134,-1.447020,-0.163321,4.001630,4.776845,4.034464,0.392021,0.322669,0.477368,-1.027464,-0.978319,-0.985394,-1.292926,-0.051067,-0.036097
28.987836,-6.822081,-1.636673,0.000000,-7.519329,-2.091115,0.832257,-6.702886,-1.513688,-0.167213,3.969202,4.775573,4.033743,0.402030,0.324916,0.480380,-0.987781,-0.938881,-0.946722,-1.240000,-0.051053,-0.036070
29.087794,-6.765378,-1.718975,0.000000,-7.373584,-2.280831,0.821845,-6.605584,-1.640381,-0.175610,3.937851,4.773015,4.032315,0.412488,0.328713,0.484430,-0.947079,-0.857059,-0.866389,-1.176323,-0.051022,-0.036011
29.187752,-6.705332,-1.798868,0.000000,-7.294603,-2.371680,0.817209,-6.553659,-1.700113,-0.180283,3.907877,4.771728,4.031608,0.423574,0.330195,0.485508,-0.905302,-0.814663,-0.824480,-1.102153,-0.051011,-0.035982
29.287710,-6.641938,-1.876171,0.000000,-7.211526,-2.459544,0.812102,-6.499657,-1.757231,-0.185433,3.879583,4.770435,4.030906,0.435207,0.331346,0.485963,-0.862376,-0.771382,-0.781421,-0.999420,-0.050998,-0.035944
29.387668,-6.575281,-1.950599,0.000000,-7.124341,-2.544169,0.806493,-6.443668,-1.811582,-0.191089,3.853747,4.769136,4.030210,0.448336,0.332169,0.485814,-0.818241,-0.727351,-0.737189,-0.877429,-0.050988,-0.035907
29.487626,-6.505320,-2.022001,0.000000,-7.033048,-2.625280,0.800355,-6.385805,-1.862997,-0.197281,3.830921,4.767830,4.029521,0.462233,0.332633,0.485070,-0.772731,-0.682642,-0.691915,-0.730285,-0.026189,-0.035873
29.587584,-6.432154,-2.090079,0.000000,-6.937652,-2.702586,0.793651,-6.326192,-1.911310,-0.204044,3.811818,4.767155,4.028837,0.477058,0.332738,0.483745,-0.725804,-0.637436,-0.645678,-0.545347,-0.050984,-0.035814
29.687542,-6.355828,-2.154590,0.000000,-6.838150,-2.775784,0.786343,-6.264961,-1.956360,-0.211418,3.797491,4.765834,4.028162,0.493287,0.332486,0.481838,-0.677322,-0.591838,-0.598651,-0.319551,-0.050955,-0.035830
29.787501,-6.276372,-2.215291,0.000000,-6.627070,-2.908397,0.767015,-6.138273,-2.036000,-0.226215,3.789070,4.763171,4.026828,0.510698,0.330866,0.476299,-0.627141,-0.499983,-0.502927,-0.032014,-0.050790,-0.035892
29.887459,-6.193979,-2.271813,0.000000,-6.515992,-2.966931,0.758456,-6.072835,-2.070487,-0.234833,3.788225,4.761832,4.026169,0.532470,0.329502,0.472656,-0.575037,-0.453966,-0.454649,-0.031999,-0.050524,-0.036162
29.987417,-6.108656,-2.323894,0.000000,-6.401551,-3.019812,0.749406,-6.006189,-2.101287,-0.244083,3.787381,4.760494,4.025509,0.556037,0.327757,0.468424,-0.520638,-0.408050,-0.406344,-0.031985,-0.050342,-0.036150
30.087375,-6.020597,-2.371156,0.000000,-6.284558,-3.066565,0.739976,-5.937884,-2.128579,-0.253927,3.786537,4.759162,4.024849,0.557963,0.325638,0.463612,-0.464505,-0.362350,-0.358259,-0.031971,-0.050307,-0.036138
30.187333,-5.930037,-2.413439,0.000000,-6.165732,-3.107026,0.730092,-5.867857,-2.152421,-0.264201,3.785693,4.757835,4.024184,0.545861,0.323134,0.458217,-0.409355,-0.316957,-0.310585,-0.031957,-0.050112,0.036007
30.287291,-5.837278,-2.450729,0.000000,-6.045452,-3.141233,0.719795,-5.796203,-2.172794,-0.274866,3.784849,4.756518,4.024851,0.534367,0.320244,0.452240,-0.355293,-0.272023,-0.263562,-0.031957,-0.050089,0.136473
30.387249,-5.742679,-2.483028,0.000000,-5.924488,-3.169223,0.709180,-5.722769,-2.189780,-0.285819,3.784005,4.755210,4.027406,0.508691,0.316965,0.445686,-0.303168,-0.227638,-0.217393,0.308968,-0.050100,0.238740
30.487207,-5.646574,-2.510471,0.000000,-5.681880,-3.207495,0.683599,-5.571257,-2.213633,-0.306240,3.792158,4.753858,4.038486,0.484858,0.309182,0.430828,-0.253529,-0.141028,-0.128437,0.632249,0.102120,0.449371
30.587165,-5.549219,-2.533231,0.000000,-5.561064,-3.218295,0.672982,-5.493395,-2.220587,-0.317451,3.808787,4.756463,4.047175,0.462782,0.304660,0.422523,-0.206159,-0.099050,-0.086002,0.896697,0.206945,0.558012
30.687123,-5.450933,-2.551460,0.000000,-5.440790,-3.223949,0.662170,-5.414305,-2.224300,-0.328801,3.832247,4.761699,4.058077,0.441494,0.299693,0.413638,-0.160966,-0.058179,-0.045152,1.127647,0.313483,0.669124
30.787081,-5.351993,-2.565327,0.000000,-5.321350,-3.224747,0.651241,-5.334216,-2.224830,-0.340225,3.861548,4.769556,4.071261,0.421257,0.294292,0.404169,-0.117872,-0.018518,-0.005986,1.327652,0.422011,0.783136
30.887039,-5.252457,-2.575027,0.000000,-5.202916,-3.220985,0.640258,-5.253288,-2.222254,-0.351670,3.895764,4.780028,4.086807,0.401056,0.288434,0.394093,-0.076753,0.019736,0.031479,1.518353,0.533736,0.900932
30.986997,-5.152702,-2.580724,0.000000,-5.085501,-3.212941,0.629237,-5.171562,-2.216651,-0.363105,3.934529,4.793152,4.104826,0.381311,0.282144,0.383441,-0.037669,0.056482,0.067160,1.696404,0.648546,1.022360
31.086955,-5.052752,-2.582616,0.000000,-4.969407,-3.200907,0.618250,-5.089265,-2.208116,-0.374482,3.977393,4.808918,4.125381,0.362644,0.275447,0.372157,-0.000493,0.091690,0.101172,1.854561,0.766553,1.149192
31.186913,-4.952807,-2.580884,0.000000,-4.854552,-3.185142,0.607315,-5.006406,-2.196739,-0.385779,4.023731,4.827363,4.148614,0.344463,0.268347,0.360256,0.034848,0.125300,0.133594,2.005651,0.888326,1.281695
31.286871,-4.853033,-2.575715,0.000000,-4.741065,-3.165906,0.596462,-4.923174,-2.182628,-0.396961,4.073251,4.848498,4.174614,0.327079,0.260890,0.347765,0.068374,0.157329,0.164442,2.146114,1.013461,1.420297
31.386829,-4.753403,-2.567279,0.000000,-4.629005,-3.143448,0.585731,-4.839644,-2.165884,-0.408014,4.125581,4.872329,4.203498,0.311983,0.253084,0.334689,0.100325,0.187806,0.193811,2.250129,1.142688,1.565833
31.486787,-4.654144,-2.555747,0.000000,-4.518257,-3.117962,0.575132,-4.755923,-2.146615,-0.418910,4.179743,4.898908,4.235379,0.296889,0.244952,0.321097,0.130747,0.216740,0.221731,2.361428,1.276133,1.718068
31.586746,-4.555244,-2.541270,0.000000,-4.408900,-3.089657,0.564683,-4.672140,-2.124927,-0.429636,4.235840,4.928246,4.270341,0.283617,0.236524,0.307014,0.159733,0.244194,0.248242,2.445259,1.414043,1.877825
31.686704,-4.456795,-2.523995,0.000000,-4.300909,-3.058716,0.554404,-4.588329,-2.100911,-0.440185,4.293156,4.960373,4.308509,0.271145,0.227787,0.292513,0.187458,0.270200,0.273387,2.521932,1.557753,2.044964
31.786662,-4.358861,-2.504061,0.000000,-4.194269,-3.025307,0.544307,-4.504562,-2.074666,-0.450540,4.351478,4.995344,4.349974,0.258541,0.218774,0.277655,0.213936,0.294780,0.297195,2.610521,1.707347,2.219800
31.886620,-4.261459,-2.481601,0.000000,-4.089000,-2.989604,0.534395,-4.420873,-2.046280,-0.460691,4.411037,5.033194,4.394838,0.245146,0.209467,0.262515,0.239110,0.317993,0.319675,2.725397,1.850097,2.402297
31.986578,-4.164642,-2.456762,0.000000,-3.985141,-2.951792,0.524672,-4.337255,-2.015835,-0.470638,4.472371,5.073659,4.443215,0.231840,0.199865,0.247194,0.262948,0.339843,0.340857,2.848096,2.000131,2.591983
32.086536,-4.068431,-2.429687,0.000000,-3.882660,-2.912036,0.515142,-4.253682,-1.983412,-0.480382,4.535579,5.116809,4.495204,0.218572,0.189999,0.231743,0.285458,0.360382,0.360764,2.980409,2.159965,2.789411
32.186494,-3.972828,-2.400515,0.000000,-3.781594,-2.870526,0.505811,-4.170213,-1.949127,-0.489915,4.600795,5.162724,4.550854,0.205282,0.179866,0.216281,0.306641,0.379637,0.379417,3.124437,2.331186,2.993805
32.286452,-3.877842,-2.369388,0.000000,-3.681855,-2.827399,0.496674,-4.086796,-1.913056,-0.499242,4.668183,5.211559,4.610253,0.191898,0.169499,0.200875,0.326497,0.397622,0.396847,3.282815,2.514119,3.205334
32.386410,-3.783481,-2.336448,0.000000,-3.583440,-2.782825,0.487727,-4.003447,-1.875304,-0.508362,4.737956,5.263421,4.673436,0.178203,0.158925,0.185586,0.344991,0.414389,0.413063,3.462093,2.709686,3.424420
32.486368,-3.689697,-2.301823,0.000000,-3.486323,-2.736962,0.478966,-3.920168,-1.835974,-0.517284,4.810442,5.318425,4.740441,0.164571,0.148165,0.170478,0.362125,0.429937,0.428090,3.654258,2.918989,3.651353
32.586326,-3.596530,-2.265673,0.000000,-3.390392,-2.689923,0.470375,-3.836877,-1.795132,-0.526023,4.885785,5.376745,4.811364,0.151874,0.137272,0.155586,0.377929,0.444283,0.441927,3.836998,3.142172,3.886871
32.686284,-3.503900,-2.228104,0.000000,-3.295723,-2.641912,0.461967,-3.753655,-1.752925,-0.534575,4.963666,5.438424,4.886165,0.139347,0.126268,0.140954,0.392484,0.457439,0.454585,4.031492,3.380756,4.131797
32.786242,-3.411800,-2.189247,0.000000,-3.202149,-2.593010,0.453732,-3.670365,-1.709395,-0.542950,5.044198,5.503667,4.965000,0.127014,0.115209,0.126609,0.405791,0.469399,0.466073,4.226352,3.634976,4.386966
32.886200,-3.320227,-2.149235,0.000000,-3.109667,-2.543377,0.445677,-3.587024,-1.664668,-0.551144,5.127265,5.572558,5.047881,0.115033,0.104122,0.112579,0.417885,0.480174,0.476392,4.421268,3.906305,4.642126
32.986158,-3.229063,-2.108147,0.000000,-3.018213,-2.493138,0.437803,-3.503624,-1.618852,-0.559154,5.212747,5.645228,5.134642,0.103083,0.093014,0.098870,0.428790,0.489772,0.485551,4.637852,4.197263,4.903708
33.086116,-3.138395,-2.066154,0.000000,-2.927644,-2.442366,0.430099,-3.420054,-1.572003,-0.566986,5.300935,5.721905,5.225338,0.090992,0.081903,0.085473,0.438487,0.498201,0.493555,4.883896,4.509976,5.183206
33.186074,-3.048070,-2.023318,0.000000,-2.838040,-2.391254,0.422573,-3.336426,-1.524299,-0.574634,5.392243,5.802643,5.319982,0.078924,0.070785,0.072396,0.446980,0.505473,0.500418,5.156800,4.848237,5.483032
33.286032,-2.958087,-1.979770,0.000000,-2.749175,-2.339815,0.415202,-3.252568,-1.475758,-0.582117,5.487004,5.887808,5.418925,0.067030,0.059652,0.059598,0.454271,0.511596,0.506146,5.453978,5.216053,5.807099
33.385991,-2.868426,-1.935635,0.000000,-2.661067,-2.288197,0.407982,-3.168503,-1.426507,-0.589440,5.585477,5.977589,5.522347,0.055354,0.048503,0.047052,0.460386,0.516581,0.510753,5.776639,5.618105,6.159815
33.485949,-2.778951,-1.890975,0.000000,-2.573670,-2.236509,0.400908,-3.084179,-1.376636,-0.596612,5.687916,6.072270,5.630563,0.043713,0.037318,0.034749,0.465339,0.520440,0.514249,6.135427,6.060690,6.545605
33.585907,-2.689747,-1.845961,0.000000,-2.486846,-2.184806,0.393970,-2.999467,-1.326191,-0.603643,5.794736,6.172306,5.744038,0.032246,0.026082,0.022663,0.469133,0.523181,0.516645,6.529122,6.550958,6.970216
33.685865,-2.600642,-1.800637,0.000000,-2.400677,-2.133270,0.387176,-2.914467,-1.275354,-0.610526,5.906288,6.277965,5.862991,0.020833,0.014783,0.010825,0.471786,0.524822,0.517946,6.968075,7.097464,7.438274
33.785823,-2.511633,-1.755127,0.000000,-2.314958,-2.081907,0.380507,-2.828994,-1.224139,-0.617278,6.023062,6.389940,5.988071,0.009471,0.003403,-0.000746,0.473300,0.525375,0.518154,7.459195,0.913797,7.884422
33.885781,-2.422691,-1.709546,0.000000,-2.229696,-2.030848,0.373962,-2.743059,-1.172676,-0.623899,6.145607,6.404137,6.118537,-0.001842,-0.008069,-0.012038,0.473681,0.524849,0.517276,7.820684,-6.961761,7.303500
33.985739,-2.333693,-1.663957,0.000000,-2.144842,-1.980184,0.367539,-2.656608,-1.121059,-0.630394,6.271520,6.295786,6.237567,-0.013125,-0.019649,-0.023039,0.472933,0.523248,0.515318,-4.675946,-6.388309,6.668746
34.085697,-2.244697,-1.618514,0.000000,-2.060283,-1.929971,0.361230,-2.569529,-1.069350,-0.636774,6.196545,6.195193,6.344919,-0.023290,-0.031354,-0.033734,0.471110,0.520575,0.512282,-6.405630,-5.870960,5.988975
34.185655,-2.155559,-1.573259,0.000000,-1.976063,-1.880353,0.355049,-2.481873,-1.017708,-0.643027,6.092338,6.101857,6.440233,-0.033368,-0.043222,-0.044113,0.468278,0.516833,0.508172,-5.976060,-5.379665,5.274776
34.285613,-2.066271,-1.528303,0.000000,-1.892041,-1.831360,0.348996,-2.393501,-0.966180,-0.649152,5.993486,6.015495,6.523480,-0.043978,-0.055234,-0.054164,0.464427,0.512023,0.502988,-5.555151,-4.922414,-1.215335
34.385571,-1.976800,-1.483748,0.000000,-1.808203,-1.783097,0.343072,-2.304401,-0.914888,-0.655144,5.900111,5.935807,6.504299,-0.055251,-0.067351,-0.063876,0.459468,0.506148,0.496728,-5.169917,-4.492131,-3.730022
34.485529,-1.887059,-1.439674,0.000000,-1.724485,-1.735633,0.337267,-2.214547,-0.863945,-0.661006,5.811863,5.862525,6.444793,-0.066535,-0.079530,-0.073245,0.453380,0.499206,0.489390,-4.828385,-4.078940,-3.314217
34.585487,-1.797054,-1.396211,0.000000,-1.640816,-1.689026,0.331569,-2.123862,-0.813431,-0.666752,5.728218,5.795505,6.391188,-0.077527,-0.091725,-0.082261,0.446180,0.491200,0.480967,-4.513328,-3.689663,-2.932548
34.685445,-1.706705,-1.353442,0.000000,-1.557234,-1.643398,0.325979,-2.032315,-0.763456,-0.672387,5.648911,5.734560,6.343151,-0.088515,-0.103890,-0.090916,0.437881,0.482127,0.471454,-4.220320,-3.317502,-2.573655
34.785403,-1.615980,-1.311473,0.000000,-1.473703,-1.598838,0.320501,-1.939782,-0.714095,-0.677910,5.573732,5.679526,6.300455,-0.099523,-0.115966,-0.099226,0.428483,0.471980,0.460847,-3.945681,-2.961427,-2.236220
34.885361,-1.524847,-1.270412,0.000000,-1.390192,-1.555437,0.315146,-1.846225,-0.665474,-0.683312,5.502516,5.630239,6.262920,-0.110567,-0.127901,-0.107185,0.417983,0.460759,0.449133,-3.687343,-2.618258,-1.917735
34.985319,-1.433262,-1.230358,0.000000,-1.306659,-1.513275,0.309920,-1.751620,-0.617725,-0.688582,5.435119,5.586556,6.230387,-0.121633,-0.139636,-0.114789,0.406378,0.448451,0.436309,-3.435450,-2.289374,-1.615453
