# x_m, y_m, v_mps
0.078,-0.678,7.000
0.161,-0.678,7.000
0.244,-0.681,7.000
0.328,-0.686,7.000
0.412,-0.695,7.000
0.496,-0.706,7.000
0.582,-0.720,7.000
0.667,-0.736,7.000
0.753,-0.754,7.000
0.840,-0.774,7.000
0.926,-0.797,7.000
1.013,-0.821,7.000
1.100,-0.848,7.000
1.187,-0.876,7.000
1.274,-0.905,7.000
1.361,-0.936,7.000
1.448,-0.969,7.000
1.535,-1.003,7.000
1.621,-1.038,7.000
1.708,-1.074,7.000
1.795,-1.112,7.000
1.882,-1.151,7.000
1.970,-1.191,7.000
2.057,-1.231,7.000
2.144,-1.273,7.000
2.232,-1.315,7.000
2.320,-1.357,7.000
2.409,-1.401,7.000
2.497,-1.445,7.000
2.586,-1.489,7.000
2.676,-1.533,7.000
2.766,-1.578,7.000
2.856,-1.622,7.000
2.947,-1.667,7.000
3.039,-1.712,7.000
3.131,-1.756,7.000
3.225,-1.800,7.000
3.319,-1.844,7.000
3.413,-1.887,7.000
3.509,-1.930,7.000
3.606,-1.972,7.000
3.703,-2.013,7.000
3.802,-2.053,7.000
3.901,-2.092,7.000
4.002,-2.129,7.000
4.104,-2.166,7.000
4.207,-2.200,7.000
4.311,-2.233,7.000
4.417,-2.264,7.000
4.523,-2.294,7.000
4.631,-2.321,7.000
4.740,-2.345,7.000
4.851,-2.367,7.000
4.962,-2.387,7.000
5.075,-2.403,7.000
5.188,-2.416,7.000
5.303,-2.426,7.000
5.419,-2.433,7.000
5.536,-2.435,7.000
5.654,-2.434,7.000
5.772,-2.428,7.000
